y2_statefips,y2_countyfips,y1_statefips,y1_countyfips,y1_state,y1_countyname,n1,n2,agi
01,011,57,009,FR,Foreign - Other flows,-1,-1,-1
01,013,96,000,AL,Butler County Total Migration-US and Foreign,287,625,11470
01,013,97,000,AL,Butler County Total Migration-US,287,625,11470
01,013,97,001,AL,Butler County Total Migration-Same State,224,502,8924
01,013,97,003,AL,Butler County Total Migration-Different State,63,123,2546
01,013,98,000,AL,Butler County Total Migration-Foreign,-1,-1,-1
01,013,01,013,AL,Butler County Non-migrants,6313,13773,287883
01,013,01,101,AL,Montgomery County,35,64,1770
01,013,01,085,AL,Lowndes County,31,81,900
01,013,01,041,AL,Crenshaw County,23,60,602
01,013,58,000,SS,Other flows - Same State,135,297,5652
01,013,59,000,DS,Other flows - Different State,63,123,2546
01,013,59,001,DS,Other flows - Northeast,-1,-1,-1
01,013,59,003,DS,Other flows - Midwest,-1,-1,-1
01,013,59,005,DS,Other flows - South,63,123,2546
01,013,59,007,DS,Other flows - West,-1,-1,-1
01,013,57,009,FR,Foreign - Other flows,-1,-1,-1
01,015,96,000,AL,Calhoun County Total Migration-US and Foreign,2153,4284,85119
01,015,97,000,AL,Calhoun County Total Migration-US,2153,4284,85119
01,015,97,001,AL,Calhoun County Total Migration-Same State,1303,2621,51745
01,015,97,003,AL,Calhoun County Total Migration-Different State,850,1663,33374
01,015,98,000,AL,Calhoun County Total Migration-Foreign,-1,-1,-1
01,015,01,015,AL,Calhoun County Non-migrants,37377,80021,1968333
01,015,01,121,AL,Talladega County,389,856,15999
01,015,01,055,AL,Etowah County,180,356,6631
01,015,01,115,AL,St. Clair County,99,210,4296
01,015,01,073,AL,Jefferson County,94,139,3212
01,015,01,029,AL,Cleburne County,82,185,3215
01,015,01,019,AL,Cherokee County,56,127,1857
01,015,01,027,AL,Clay County,36,69,1159
01,015,01,117,AL,Shelby County,35,76,1719
01,015,01,111,AL,Randolph County,33,63,1534
01,015,01,049,AL,DeKalb County,26,54,989
01,015,01,089,AL,Madison County,26,43,1543
01,015,13,045,GA,Carroll County,26,62,1016
01,015,13,097,GA,Douglas County,25,47,993
01,015,01,081,AL,Lee County,22,35,873
01,015,01,095,AL,Marshall County,20,41,551
01,015,01,125,AL,Tuscaloosa County,20,34,753
01,015,58,000,SS,Other flows - Same State,185,333,7413
01,015,59,000,DS,Other flows - Different State,799,1554,31365
01,015,59,001,DS,Other flows - Northeast,38,66,1126
01,015,59,003,DS,Other flows - Midwest,97,204,3709
01,015,59,005,DS,Other flows - South,580,1124,22797
01,015,59,007,DS,Other flows - West,84,160,3733
01,015,57,009,FR,Foreign - Other flows,-1,-1,-1
01,017,96,000,AL,Chambers County Total Migration-US and Foreign,785,1578,27038
01,017,97,000,AL,Chambers County Total Migration-US,785,1578,27038
01,017,97,001,AL,Chambers County Total Migration-Same State,437,867,14469
01,017,97,003,AL,Chambers County Total Migration-Different State,348,711,12570
01,017,01,017,AL,Chambers County Non-migrants,10758,22941,550450
01,017,01,081,AL,Lee County,275,555,8554
01,017,13,285,GA,Troup County,161,338,4989
01,017,01,111,AL,Randolph County,44,107,1709
01,017,01,123,AL,Tallapoosa County,20,30,706
01,017,58,000,SS,Other flows - Same State,98,175,3499
01,017,59,000,DS,Other flows - Different State,187,373,7581
01,017,59,001,DS,Other flows - Northeast,-1,-1,-1
01,017,59,003,DS,Other flows - Midwest,-1,-1,-1
01,017,59,005,DS,Other flows - South,187,373,7581
01,017,59,007,DS,Other flows - West,-1,-1,-1
01,019,96,000,AL,Cherokee County Total Migration-US and Foreign,554,1178,28923
01,019,97,000,AL,Cherokee County Total Migration-US,554,1178,28923
01,019,97,001,AL,Cherokee County Total Migration-Same State,236,501,9739
01,019,97,003,AL,Cherokee County Total Migration-Different State,318,677,19184
01,019,98,000,AL,Cherokee County Total Migration-Foreign,-1,-1,-1
01,019,01,019,AL,Cherokee County Non-migrants,7440,16616,370732
01,019,01,049,AL,DeKalb County,65,150,2684
01,019,13,115,GA,Floyd County,63,138,3940
01,019,01,055,AL,Etowah County,60,132,2253
01,019,01,015,AL,Calhoun County,46,88,1496
01,019,13,055,GA,Chattooga County,26,56,1154
01,019,13,233,GA,Polk County,23,55,1077
01,019,58,000,SS,Other flows - Same State,65,131,3305
01,019,59,000,DS,Other flows - Different State,206,428,13013
01,019,59,001,DS,Other flows - Northeast,-1,-1,-1
01,019,59,003,DS,Other flows - Midwest,20,38,1389
01,019,59,005,DS,Other flows - South,186,390,11624
01,019,59,007,DS,Other flows - West,-1,-1,-1
01,019,57,009,FR,Foreign - Other flows,-1,-1,-1
01,021,96,000,AL,Chilton County Total Migration-US and Foreign,868,1878,37423
01,021,97,000,AL,Chilton County Total Migration-US,868,1878,37423
01,021,97,001,AL,Chilton County Total Migration-Same State,699,1522,30545
01,021,97,003,AL,Chilton County Total Migration-Different State,169,356,6877
01,021,98,000,AL,Chilton County Total Migration-Foreign,-1,-1,-1
01,021,01,021,AL,Chilton County Non-migrants,13372,30899,713099
01,021,01,117,AL,Shelby County,268,613,11586
01,021,01,073,AL,Jefferson County,87,166,5223
01,021,01,001,AL,Autauga County,84,194,3194
01,021,01,051,AL,Elmore County,34,72,1385
01,021,01,007,AL,Bibb County,32,82,1085
01,021,01,047,AL,Dallas County,27,56,1625
01,021,01,101,AL,Montgomery County,27,57,984
01,021,58,000,SS,Other flows - Same State,140,282,5463
01,021,59,000,DS,Other flows - Different State,169,356,6877
01,021,59,001,DS,Other flows - Northeast,-1,-1,-1
01,021,59,003,DS,Other flows - Midwest,27,60,1596
01,021,59,005,DS,Other flows - South,142,296,5281
01,021,59,007,DS,Other flows - West,-1,-1,-1
01,021,57,009,FR,Foreign - Other flows,-1,-1,-1
01,023,96,000,AL,Choctaw County Total Migration-US and Foreign,160,306,6056
01,023,97,000,AL,Choctaw County Total Migration-US,160,306,6056
01,023,97,001,AL,Choctaw County Total Migration-Same State,89,174,3095
01,023,97,003,AL,Choctaw County Total Migration-Different State,71,132,2961
01,023,98,000,AL,Choctaw County Total Migration-Foreign,-1,-1,-1
01,023,01,023,AL,Choctaw County Non-migrants,4010,8915,208430
01,023,58,000,SS,Other flows - Same State,89,174,3095
01,023,59,000,DS,Other flows - Different State,71,132,2961
01,023,59,001,DS,Other flows - Northeast,-1,-1,-1
01,023,59,003,DS,Other flows - Midwest,-1,-1,-1
01,023,59,005,DS,Other flows - South,71,132,2961
01,023,59,007,DS,Other flows - West,-1,-1,-1
01,023,57,009,FR,Foreign - Other flows,-1,-1,-1
01,025,96,000,AL,Clarke County Total Migration-US and Foreign,339,758,13919
01,025,97,000,AL,Clarke County Total Migration-US,339,758,13919
01,025,97,001,AL,Clarke County Total Migration-Same State,262,585,10114
01,025,97,003,AL,Clarke County Total Migration-Different State,77,173,3804
01,025,01,025,AL,Clarke County Non-migrants,7771,17504,417525
01,025,01,129,AL,Washington County,47,114,1698
01,025,01,097,AL,Mobile County,46,91,1624
01,025,01,091,AL,Marengo County,31,74,1280
01,025,01,131,AL,Wilcox County,29,74,854
01,025,58,000,SS,Other flows - Same State,109,232,4659
01,025,59,000,DS,Other flows - Different State,77,173,3804
01,025,59,001,DS,Other flows - Northeast,-1,-1,-1
01,025,59,003,DS,Other flows - Midwest,-1,-1,-1
01,025,59,005,DS,Other flows - South,77,173,3804
01,025,59,007,DS,Other flows - West,-1,-1,-1
01,027,96,000,AL,Clay County Total Migration-US and Foreign,250,554,10108
01,027,97,000,AL,Clay County Total Migration-US,250,554,10108
01,027,97,001,AL,Clay County Total Migration-Same State,188,435,7318
01,027,97,003,AL,Clay County Total Migration-Different State,62,119,2791
01,027,01,027,AL,Clay County Non-migrants,4435,9847,232317
01,027,01,121,AL,Talladega County,40,102,1417
01,027,01,111,AL,Randolph County,34,85,1360
01,027,01,015,AL,Calhoun County,33,65,1122
01,027,58,000,SS,Other flows - Same State,81,183,3418
01,027,59,000,DS,Other flows - Different State,62,119,2791
01,027,59,001,DS,Other flows - Northeast,-1,-1,-1
01,027,59,003,DS,Other flows - Midwest,-1,-1,-1
01,027,59,005,DS,Other flows - South,62,119,2791
01,027,59,007,DS,Other flows - West,-1,-1,-1
01,029,96,000,AL,Cleburne County Total Migration-US and Foreign,296,616,12231
01,029,97,000,AL,Cleburne County Total Migration-US,296,616,12231
01,029,97,001,AL,Cleburne County Total Migration-Same State,145,297,6138
01,029,97,003,AL,Cleburne County Total Migration-Different State,151,319,6092
01,029,98,000,AL,Cleburne County Total Migration-Foreign,-1,-1,-1
01,029,01,029,AL,Cleburne County Non-migrants,4439,10275,233526
01,029,01,015,AL,Calhoun County,71,131,2405
01,029,13,045,GA,Carroll County,46,103,1780
01,029,13,143,GA,Haralson County,31,68,1252
01,029,58,000,SS,Other flows - Same State,74,166,3733
01,029,59,000,DS,Other flows - Different State,74,148,3061
01,029,59,001,DS,Other flows - Northeast,-1,-1,-1
01,029,59,003,DS,Other flows - Midwest,-1,-1,-1
01,029,59,005,DS,Other flows - South,74,148,3061
01,029,59,007,DS,Other flows - West,-1,-1,-1
01,029,57,009,FR,Foreign - Other flows,-1,-1,-1
01,031,96,000,AL,Coffee County Total Migration-US and Foreign,1841,4045,90762
01,031,97,000,AL,Coffee County Total Migration-US,1798,3930,87799
01,031,97,001,AL,Coffee County Total Migration-Same State,811,1779,34522
01,031,97,003,AL,Coffee County Total Migration-Different State,987,2151,53277
01,031,98,000,AL,Coffee County Total Migration-Foreign,43,115,2963
01,031,01,031,AL,Coffee County Non-migrants,15784,35805,992433
01,031,01,045,AL,Dale County,324,734,13670
01,031,01,069,AL,Houston County,102,249,4257
01,031,01,061,AL,Geneva County,76,153,2955
01,031,01,039,AL,Covington County,69,133,2192
01,031,01,109,AL,Pike County,67,146,2809
01,031,57,005,FR,Foreign - APO/FPO ZIPs,43,115,2963
01,031,08,041,CO,El Paso County,28,62,1881
01,031,15,003,HI,Honolulu County,28,67,1704
01,031,01,101,AL,Montgomery County,27,58,901
01,031,12,005,FL,Bay County,27,53,1367
01,031,13,051,GA,Chatham County,24,49,1218
01,031,37,051,NC,Cumberland County,23,43,1316
01,031,36,045,NY,Jefferson County,22,71,1657
01,031,48,027,TX,Bell County,22,60,1372
01,031,47,125,TN,Montgomery County,21,63,1178
01,031,58,000,SS,Other flows - Same State,146,306,7738
01,031,59,000,DS,Other flows - Different State,792,1683,41585
01,031,59,001,DS,Other flows - Northeast,52,86,2395
01,031,59,003,DS,Other flows - Midwest,127,261,6401
01,031,59,005,DS,Other flows - South,480,1035,25945
01,031,59,007,DS,Other flows - West,133,301,6843
01,031,57,009,FR,Foreign - Other flows,-1,-1,-1
01,033,96,000,AL,Colbert County Total Migration-US and Foreign,1310,2563,58281
01,033,97,000,AL,Colbert County Total Migration-US,1310,2563,58281
01,033,97,001,AL,Colbert County Total Migration-Same State,881,1716,35672
01,033,97,003,AL,Colbert County Total Migration-Different State,429,847,22608
01,033,01,033,AL,Colbert County Non-migrants,18544,40085,1220340
01,033,01,077,AL,Lauderdale County,457,896,17421
01,033,01,059,AL,Franklin County,141,276,5383
01,033,01,079,AL,Lawrence County,55,105,2311
01,033,01,089,AL,Madison County,39,72,1714
01,033,01,103,AL,Morgan County,27,48,1311
01,033,01,073,AL,Jefferson County,24,36,1264
01,033,01,093,AL,Marion County,20,43,750
01,033,58,000,SS,Other flows - Same State,118,240,5520
01,033,59,000,DS,Other flows - Different State,429,847,22608
01,033,59,001,DS,Other flows - Northeast,21,48,1311
01,033,59,003,DS,Other flows - Midwest,68,130,3760
01,033,59,005,DS,Other flows - South,307,604,16264
01,033,59,007,DS,Other flows - West,33,65,1273
01,035,96,000,AL,Conecuh County Total Migration-US and Foreign,182,375,6471
01,035,97,000,AL,Conecuh County Total Migration-US,182,375,6471
01,035,97,001,AL,Conecuh County Total Migration-Same State,141,303,5107
01,035,97,003,AL,Conecuh County Total Migration-Different State,41,72,1363
01,035,98,000,AL,Conecuh County Total Migration-Foreign,-1,-1,-1
01,035,01,035,AL,Conecuh County Non-migrants,3644,7978,163575
01,035,01,053,AL,Escambia County,33,72,998
01,035,01,099,AL,Monroe County,29,71,934
01,035,58,000,SS,Other flows - Same State,79,160,3176
01,035,59,000,DS,Other flows - Different State,41,72,1363
01,035,59,001,DS,Other flows - Northeast,-1,-1,-1
01,035,59,003,DS,Other flows - Midwest,-1,-1,-1
01,035,59,005,DS,Other flows - South,41,72,1363
01,035,59,007,DS,Other flows - West,-1,-1,-1
01,035,57,009,FR,Foreign - Other flows,-1,-1,-1
01,037,96,000,AL,Coosa County Total Migration-US and Foreign,288,628,11927
01,037,97,000,AL,Coosa County Total Migration-US,288,628,11927
01,037,97,001,AL,Coosa County Total Migration-Same State,253,550,10492
01,037,97,003,AL,Coosa County Total Migration-Different State,35,78,1435
01,037,01,037,AL,Coosa County Non-migrants,2993,6259,143833
01,037,01,121,AL,Talladega County,89,185,3429
01,037,01,123,AL,Tallapoosa County,75,169,1890
01,037,58,000,SS,Other flows - Same State,89,196,5173
01,037,59,000,DS,Other flows - Different State,35,78,1435
01,037,59,003,DS,Other flows - Midwest,-1,-1,-1
01,037,59,005,DS,Other flows - South,35,78,1435
01,037,59,007,DS,Other flows - West,-1,-1,-1
01,039,96,000,AL,Covington County Total Migration-US and Foreign,601,1348,24234
01,039,97,000,AL,Covington County Total Migration-US,601,1348,24234
01,039,97,001,AL,Covington County Total Migration-Same State,288,659,10640
01,039,97,003,AL,Covington County Total Migration-Different State,313,689,13594
01,039,98,000,AL,Covington County Total Migration-Foreign,-1,-1,-1
01,039,01,039,AL,Covington County Non-migrants,11559,25611,621953
01,039,01,031,AL,Coffee County,47,121,1555
01,039,12,091,FL,Okaloosa County,46,98,1990
01,039,01,041,AL,Crenshaw County,32,80,1198
01,039,12,131,FL,Walton County,26,61,928
01,039,01,035,AL,Conecuh County,21,41,801
01,039,58,000,SS,Other flows - Same State,188,417,7086
01,039,59,000,DS,Other flows - Different State,241,530,10677
01,039,59,001,DS,Other flows - Northeast,22,37,1007
01,039,59,003,DS,Other flows - Midwest,30,66,956
01,039,59,005,DS,Other flows - South,169,381,7928
01,039,59,007,DS,Other flows - West,20,46,786
01,039,57,009,FR,Foreign - Other flows,-1,-1,-1
01,041,96,000,AL,Crenshaw County Total Migration-US and Foreign,278,603,10806
01,041,97,000,AL,Crenshaw County Total Migration-US,278,603,10806
01,041,97,001,AL,Crenshaw County Total Migration-Same State,223,492,9218
01,041,97,003,AL,Crenshaw County Total Migration-Different State,55,111,1589
01,041,98,000,AL,Crenshaw County Total Migration-Foreign,-1,-1,-1
01,041,01,041,AL,Crenshaw County Non-migrants,4462,9798,205376
01,041,01,101,AL,Montgomery County,43,88,1690
01,041,01,109,AL,Pike County,36,76,1361
01,041,01,039,AL,Covington County,35,106,1313
01,041,01,013,AL,Butler County,27,64,864
01,041,58,000,SS,Other flows - Same State,82,159,2279
01,041,59,000,DS,Other flows - Different State,55,111,1589
01,041,59,001,DS,Other flows - Northeast,-1,-1,-1
01,041,59,003,DS,Other flows - Midwest,-1,-1,-1
01,041,59,005,DS,Other flows - South,55,111,1589
01,041,59,007,DS,Other flows - West,-1,-1,-1
01,041,57,009,FR,Foreign - Other flows,-1,-1,-1
01,043,96,000,AL,Cullman County Total Migration-US and Foreign,1490,3109,77215
01,043,97,000,AL,Cullman County Total Migration-US,1490,3109,77215
01,043,97,001,AL,Cullman County Total Migration-Same State,1056,2198,52182
01,043,97,003,AL,Cullman County Total Migration-Different State,434,911,25033
01,043,98,000,AL,Cullman County Total Migration-Foreign,-1,-1,-1
01,043,01,043,AL,Cullman County Non-migrants,26631,60549,1560602
01,043,01,073,AL,Jefferson County,194,416,13200
01,043,01,103,AL,Morgan County,176,392,6614
01,043,01,009,AL,Blount County,137,300,5207
01,043,01,095,AL,Marshall County,113,238,4125
01,043,01,089,AL,Madison County,75,158,5287
01,043,01,133,AL,Winston County,58,115,2650
01,043,01,117,AL,Shelby County,44,104,5188
01,043,01,127,AL,Walker County,35,61,1021
01,043,01,115,AL,St. Clair County,26,37,1088
01,043,01,055,AL,Etowah County,25,49,677
01,043,01,083,AL,Limestone County,22,51,964
01,043,58,000,SS,Other flows - Same State,151,277,6160
01,043,59,000,DS,Other flows - Different State,434,911,25033
01,043,59,001,DS,Other flows - Northeast,22,44,1125
01,043,59,003,DS,Other flows - Midwest,70,144,3539
01,043,59,005,DS,Other flows - South,286,600,17008
01,043,59,007,DS,Other flows - West,56,123,3361
01,043,57,009,FR,Foreign - Other flows,-1,-1,-1
01,045,96,000,AL,Dale County Total Migration-US and Foreign,2170,4984,94792
01,045,97,000,AL,Dale County Total Migration-US,2107,4820,91363
01,045,97,001,AL,Dale County Total Migration-Same State,932,2058,34897
01,045,97,003,AL,Dale County Total Migration-Different State,1175,2762,56466
01,045,98,000,AL,Dale County Total Migration-Foreign,63,164,3428
01,045,01,045,AL,Dale County Non-migrants,14414,31379,744455
01,045,01,069,AL,Houston County,357,775,14751
01,045,01,031,AL,Coffee County,263,618,9669
01,045,57,005,FR,Foreign - APO/FPO ZIPs,63,164,3428
01,045,01,109,AL,Pike County,53,130,1718
01,045,01,067,AL,Henry County,46,84,1213
01,045,01,061,AL,Geneva County,42,75,1219
01,045,01,005,AL,Barbour County,38,91,1084
01,045,53,053,WA,Pierce County,35,93,1444
01,045,37,051,NC,Cumberland County,32,82,1841
01,045,47,125,TN,Montgomery County,32,86,1462
01,045,08,041,CO,El Paso County,30,95,1639
01,045,48,141,TX,El Paso County,29,77,1743
01,045,12,005,FL,Bay County,28,56,1284
01,045,48,027,TX,Bell County,25,70,1857
01,045,15,003,HI,Honolulu County,24,59,1241
01,045,36,045,NY,Jefferson County,22,86,1279
01,045,58,000,SS,Other flows - Same State,133,285,5242
01,045,59,000,DS,Other flows - Different State,918,2058,42676
01,045,59,001,DS,Other flows - Northeast,75,136,2864
01,045,59,003,DS,Other flows - Midwest,143,352,6629
01,045,59,005,DS,Other flows - South,545,1198,24852
01,045,59,007,DS,Other flows - West,155,372,8332
01,045,57,009,FR,Foreign - Other flows,-1,-1,-1
01,047,96,000,AL,Dallas County Total Migration-US and Foreign,396,808,13982
01,047,97,000,AL,Dallas County Total Migration-US,396,808,13982
01,047,97,001,AL,Dallas County Total Migration-Same State,293,607,8859
01,047,97,003,AL,Dallas County Total Migration-Different State,103,201,5122
01,047,01,047,AL,Dallas County Non-migrants,12346,26746,517964
01,047,01,101,AL,Montgomery County,65,144,1555
01,047,01,073,AL,Jefferson County,39,86,1278
01,047,01,001,AL,Autauga County,29,60,901
01,047,01,021,AL,Chilton County,20,37,695
01,047,58,000,SS,Other flows - Same State,140,280,4431
01,047,59,000,DS,Other flows - Different State,103,201,5122
01,047,59,001,DS,Other flows - Northeast,-1,-1,-1
01,047,59,003,DS,Other flows - Midwest,-1,-1,-1
01,047,59,005,DS,Other flows - South,103,201,5122
01,047,59,007,DS,Other flows - West,-1,-1,-1
01,049,96,000,AL,DeKalb County Total Migration-US and Foreign,1139,2440,42618
01,049,97,000,AL,DeKalb County Total Migration-US,1139,2440,42618
