y2_statefips,y2_countyfips,y1_statefips,y1_countyfips,y1_state,y1_countyname,n1,n2,agi
01,003,40,143,OK,Tulsa County,11,19,758
01,003,47,093,TN,Knox County,11,28,773
01,003,01,049,AL,DeKalb County,10,19,540
01,003,01,061,AL,Geneva County,10,29,414
01,003,01,083,AL,Limestone County,10,18,423
01,003,01,091,AL,Marengo County,10,17,754
01,003,13,215,GA,Muscogee County,10,15,316
01,003,17,031,IL,Cook County,10,16,7
01,003,28,089,MS,Madison County,10,26,500
01,003,58,000,SS,Other flows - Same State,137,304,6407
01,003,59,000,DS,Other flows - Different State,2097,4378,128261
01,003,59,001,DS,Other flows - Northeast,196,380,12565
01,003,59,003,DS,Other flows - Midwest,571,1169,45011
01,003,59,005,DS,Other flows - South,1120,2401,60815
01,003,59,007,DS,Other flows - West,210,428,9871
01,005,96,000,AL,Barbour County Total Migration-US and Foreign,665,1440,19115
01,005,97,000,AL,Barbour County Total Migration-US,665,1440,19115
01,005,97,001,AL,Barbour County Total Migration-Same State,328,812,9734
01,005,97,003,AL,Barbour County Total Migration-Different State,337,628,9380
01,005,98,000,AL,Barbour County Total Migration-Foreign,-1,-1,-1
01,005,01,005,AL,Barbour County Non-migrants,8001,17972,300944
01,005,01,069,AL,Houston County,57,173,1434
01,005,01,045,AL,Dale County,54,119,1781
01,005,01,109,AL,Pike County,37,108,868
01,005,13,239,GA,Quitman County,34,73,861
01,005,12,057,FL,Hillsborough County,33,36,1039
01,005,01,067,AL,Henry County,30,65,778
01,005,13,215,GA,Muscogee County,24,46,378
01,005,01,113,AL,Russell County,22,45,566
01,005,01,101,AL,Montgomery County,21,34,451
01,005,01,011,AL,Bullock County,13,33,503
01,005,01,081,AL,Lee County,12,26,248
01,005,58,000,SS,Other flows - Same State,82,209,3107
01,005,59,000,DS,Other flows - Different State,246,473,7103
01,005,59,001,DS,Other flows - Northeast,15,26,399
01,005,59,003,DS,Other flows - Midwest,23,42,574
01,005,59,005,DS,Other flows - South,182,367,5239
01,005,59,007,DS,Other flows - West,26,38,892
01,005,57,009,FR,Foreign - Other flows,-1,-1,-1
01,007,96,000,AL,Bibb County Total Migration-US and Foreign,479,1062,22582
01,007,97,000,AL,Bibb County Total Migration-US,479,1062,22582
01,007,97,001,AL,Bibb County Total Migration-Same State,410,927,20507
01,007,97,003,AL,Bibb County Total Migration-Different State,69,135,2076
01,007,98,000,AL,Bibb County Total Migration-Foreign,-1,-1,-1
01,007,01,007,AL,Bibb County Non-migrants,6198,14840,286679
01,007,01,125,AL,Tuscaloosa County,118,287,4235
01,007,01,073,AL,Jefferson County,94,194,3389
01,007,01,117,AL,Shelby County,48,122,8224
01,007,01,105,AL,Perry County,28,63,1052
01,007,01,021,AL,Chilton County,27,57,831
01,007,01,065,AL,Hale County,10,23,251
01,007,58,000,SS,Other flows - Same State,85,181,2525
01,007,59,000,DS,Other flows - Different State,69,135,2076
01,007,59,001,DS,Other flows - Northeast,-1,-1,-1
01,007,59,003,DS,Other flows - Midwest,17,30,407
01,007,59,005,DS,Other flows - South,52,105,1668
01,007,59,007,DS,Other flows - West,-1,-1,-1
01,007,57,009,FR,Foreign - Other flows,-1,-1,-1
01,009,96,000,AL,Blount County Total Migration-US and Foreign,1257,2767,44692
01,009,97,000,AL,Blount County Total Migration-US,1257,2767,44692
01,009,97,001,AL,Blount County Total Migration-Same State,1047,2342,36866
01,009,97,003,AL,Blount County Total Migration-Different State,210,425,7825
01,009,98,000,AL,Blount County Total Migration-Foreign,-1,-1,-1
01,009,01,009,AL,Blount County Non-migrants,17390,42898,866214
01,009,01,073,AL,Jefferson County,516,1140,20260
01,009,01,095,AL,Marshall County,92,222,2597
01,009,01,043,AL,Cullman County,75,174,1852
01,009,01,115,AL,St. Clair County,71,155,2285
01,009,01,055,AL,Etowah County,67,157,1892
01,009,01,117,AL,Shelby County,52,111,2057
01,009,01,127,AL,Walker County,30,79,1559
01,009,01,103,AL,Morgan County,24,56,842
01,009,01,089,AL,Madison County,15,32,366
01,009,01,125,AL,Tuscaloosa County,15,35,711
01,009,01,003,AL,Baldwin County,11,21,164
01,009,58,000,SS,Other flows - Same State,79,160,2280
01,009,59,000,DS,Other flows - Different State,210,425,7825
01,009,59,001,DS,Other flows - Northeast,14,18,271
01,009,59,003,DS,Other flows - Midwest,24,45,870
01,009,59,005,DS,Other flows - South,151,318,5560
01,009,59,007,DS,Other flows - West,21,44,1124
01,009,57,009,FR,Foreign - Other flows,-1,-1,-1
01,011,96,000,AL,Bullock County Total Migration-US and Foreign,347,745,10311
01,011,97,000,AL,Bullock County Total Migration-US,347,745,10311
01,011,97,001,AL,Bullock County Total Migration-Same State,290,651,8278
01,011,97,003,AL,Bullock County Total Migration-Different State,57,94,2032
01,011,98,000,AL,Bullock County Total Migration-Foreign,-1,-1,-1
01,011,01,011,AL,Bullock County Non-migrants,2822,6304,91640
01,011,01,005,AL,Barbour County,120,257,2961
01,011,01,101,AL,Montgomery County,50,121,1548
01,011,01,087,AL,Macon County,46,99,1515
01,011,01,109,AL,Pike County,39,100,1423
01,011,12,086,FL,Miami-Dade County,13,15,577
01,011,58,000,SS,Other flows - Same State,35,74,831
01,011,59,000,DS,Other flows - Different State,44,79,1455
01,011,59,001,DS,Other flows - Northeast,-1,-1,-1
01,011,59,003,DS,Other flows - Midwest,-1,-1,-1
01,011,59,005,DS,Other flows - South,44,79,1455
01,011,59,007,DS,Other flows - West,-1,-1,-1
01,011,57,009,FR,Foreign - Other flows,-1,-1,-1
01,013,96,000,AL,Butler County Total Migration-US and Foreign,397,828,12813
01,013,97,000,AL,Butler County Total Migration-US,397,828,12813
01,013,97,001,AL,Butler County Total Migration-Same State,279,607,8799
01,013,97,003,AL,Butler County Total Migration-Different State,118,221,4014
01,013,98,000,AL,Butler County Total Migration-Foreign,-1,-1,-1
01,013,01,013,AL,Butler County Non-migrants,6799,15288,277780
01,013,01,101,AL,Montgomery County,53,115,1362
01,013,01,085,AL,Lowndes County,33,78,1364
01,013,01,035,AL,Conecuh County,30,74,966
01,013,01,039,AL,Covington County,29,60,708
01,013,01,041,AL,Crenshaw County,27,59,750
01,013,01,097,AL,Mobile County,12,24,402
01,013,01,073,AL,Jefferson County,10,20,512
01,013,58,000,SS,Other flows - Same State,85,177,2734
01,013,59,000,DS,Other flows - Different State,118,221,4014
01,013,59,001,DS,Other flows - Northeast,-1,-1,-1
01,013,59,003,DS,Other flows - Midwest,16,34,401
01,013,59,005,DS,Other flows - South,86,154,3002
01,013,59,007,DS,Other flows - West,16,33,611
01,013,57,009,FR,Foreign - Other flows,-1,-1,-1
01,015,96,000,AL,Calhoun County Total Migration-US and Foreign,2201,4552,74436
01,015,97,000,AL,Calhoun County Total Migration-US,2183,4509,73866
01,015,97,001,AL,Calhoun County Total Migration-Same State,1240,2620,41299
01,015,97,003,AL,Calhoun County Total Migration-Different State,943,1889,32567
01,015,98,000,AL,Calhoun County Total Migration-Foreign,18,43,570
01,015,01,015,AL,Calhoun County Non-migrants,38629,87037,1834174
01,015,01,121,AL,Talladega County,380,816,14199
01,015,01,055,AL,Etowah County,189,424,6830
01,015,01,029,AL,Cleburne County,94,208,2951
01,015,01,073,AL,Jefferson County,92,165,2763
01,015,01,115,AL,St. Clair County,54,131,1876
01,015,01,019,AL,Cherokee County,49,114,1306
01,015,01,027,AL,Clay County,43,91,1487
01,015,13,121,GA,Fulton County,35,51,519
01,015,12,057,FL,Hillsborough County,30,39,837
01,015,13,045,GA,Carroll County,30,70,552
01,015,01,117,AL,Shelby County,28,51,1237
01,015,01,089,AL,Madison County,27,43,521
01,015,01,095,AL,Marshall County,26,50,494
01,015,01,111,AL,Randolph County,24,64,1023
01,015,01,081,AL,Lee County,19,41,470
01,015,57,005,FR,Foreign - APO/FPO ZIPs,18,43,570
01,015,13,067,GA,Cobb County,17,34,1078
01,015,13,135,GA,Gwinnett County,17,36,612
01,015,01,125,AL,Tuscaloosa County,15,23,358
01,015,13,089,GA,DeKalb County,15,28,264
01,015,01,049,AL,DeKalb County,14,25,269
01,015,13,215,GA,Muscogee County,14,20,500
01,015,01,101,AL,Montgomery County,13,21,285
01,015,01,127,AL,Walker County,13,34,289
01,015,13,097,GA,Douglas County,13,29,481
01,015,01,009,AL,Blount County,12,23,236
01,015,01,103,AL,Morgan County,12,26,246
01,015,01,003,AL,Baldwin County,11,20,376
01,015,01,123,AL,Tallapoosa County,11,25,357
01,015,01,051,AL,Elmore County,10,15,286
01,015,01,097,AL,Mobile County,10,19,240
01,015,12,086,FL,Miami-Dade County,10,16,217
01,015,13,143,GA,Haralson County,10,19,191
01,015,58,000,SS,Other flows - Same State,94,191,3203
01,015,59,000,DS,Other flows - Different State,752,1547,27315
01,015,59,001,DS,Other flows - Northeast,48,94,2248
01,015,59,003,DS,Other flows - Midwest,95,191,3530
01,015,59,005,DS,Other flows - South,520,1083,18586
01,015,59,007,DS,Other flows - West,89,179,2952
01,015,57,009,FR,Foreign - Other flows,-1,-1,-1
01,017,96,000,AL,Chambers County Total Migration-US and Foreign,953,2027,29123
01,017,97,000,AL,Chambers County Total Migration-US,953,2027,29123
01,017,97,001,AL,Chambers County Total Migration-Same State,458,965,13925
01,017,97,003,AL,Chambers County Total Migration-Different State,495,1062,15198
01,017,98,000,AL,Chambers County Total Migration-Foreign,-1,-1,-1
01,017,01,017,AL,Chambers County Non-migrants,11348,25267,407090
01,017,01,081,AL,Lee County,256,530,8038
01,017,13,285,GA,Troup County,171,400,4683
01,017,01,111,AL,Randolph County,62,171,1569
01,017,13,145,GA,Harris County,24,54,523
01,017,13,215,GA,Muscogee County,21,34,777
01,017,13,077,GA,Coweta County,20,58,777
01,017,01,123,AL,Tallapoosa County,18,44,709
01,017,01,113,AL,Russell County,17,33,526
01,017,13,121,GA,Fulton County,17,30,359
01,017,01,101,AL,Montgomery County,15,29,346
01,017,01,073,AL,Jefferson County,10,19,368
01,017,13,067,GA,Cobb County,10,20,269
01,017,13,089,GA,DeKalb County,10,22,368
01,017,58,000,SS,Other flows - Same State,80,139,2369
01,017,59,000,DS,Other flows - Different State,222,444,7440
01,017,59,001,DS,Other flows - Northeast,-1,-1,-1
01,017,59,003,DS,Other flows - Midwest,24,50,738
01,017,59,005,DS,Other flows - South,178,347,5793
01,017,59,007,DS,Other flows - West,20,47,909
01,017,57,009,FR,Foreign - Other flows,-1,-1,-1
01,019,96,000,AL,Cherokee County Total Migration-US and Foreign,517,1148,18714
01,019,97,000,AL,Cherokee County Total Migration-US,517,1148,18714
01,019,97,001,AL,Cherokee County Total Migration-Same State,265,611,9154
01,019,97,003,AL,Cherokee County Total Migration-Different State,252,537,9561
01,019,98,000,AL,Cherokee County Total Migration-Foreign,-1,-1,-1
01,019,01,019,AL,Cherokee County Non-migrants,7527,17240,320936
01,019,01,015,AL,Calhoun County,85,213,2544
01,019,01,055,AL,Etowah County,72,150,2428
01,019,01,049,AL,DeKalb County,58,138,1807
01,019,13,115,GA,Floyd County,50,118,1983
01,019,13,055,GA,Chattooga County,23,53,550
01,019,13,233,GA,Polk County,19,42,634
01,019,58,000,SS,Other flows - Same State,50,110,2375
01,019,59,000,DS,Other flows - Different State,160,324,6393
01,019,59,001,DS,Other flows - Northeast,-1,-1,-1
01,019,59,003,DS,Other flows - Midwest,22,33,856
01,019,59,005,DS,Other flows - South,138,291,5538
01,019,59,007,DS,Other flows - West,-1,-1,-1
01,019,57,009,FR,Foreign - Other flows,-1,-1,-1
01,021,96,000,AL,Chilton County Total Migration-US and Foreign,926,2235,28834
01,021,97,000,AL,Chilton County Total Migration-US,926,2235,28834
01,021,97,001,AL,Chilton County Total Migration-Same State,654,1581,20056
01,021,97,003,AL,Chilton County Total Migration-Different State,272,654,8777
01,021,98,000,AL,Chilton County Total Migration-Foreign,-1,-1,-1
01,021,01,021,AL,Chilton County Non-migrants,13453,32710,614959
01,021,01,117,AL,Shelby County,225,529,6744
01,021,01,073,AL,Jefferson County,96,215,2863
01,021,01,001,AL,Autauga County,78,223,2367
01,021,01,007,AL,Bibb County,32,93,1556
01,021,01,101,AL,Montgomery County,30,58,908
01,021,01,051,AL,Elmore County,25,60,762
01,021,01,047,AL,Dallas County,24,50,647
01,021,01,125,AL,Tuscaloosa County,22,57,548
01,021,13,045,GA,Carroll County,13,70,414
01,021,13,077,GA,Coweta County,11,59,304
01,021,01,097,AL,Mobile County,10,19,280
01,021,12,086,FL,Miami-Dade County,10,14,313
01,021,58,000,SS,Other flows - Same State,112,277,3382
01,021,59,000,DS,Other flows - Different State,238,511,7746
01,021,59,001,DS,Other flows - Northeast,20,45,506
01,021,59,003,DS,Other flows - Midwest,25,43,621
01,021,59,005,DS,Other flows - South,173,370,5830
01,021,59,007,DS,Other flows - West,20,53,789
01,021,57,009,FR,Foreign - Other flows,-1,-1,-1
01,023,96,000,AL,Choctaw County Total Migration-US and Foreign,227,502,7770
01,023,97,000,AL,Choctaw County Total Migration-US,227,502,7770
01,023,97,001,AL,Choctaw County Total Migration-Same State,111,256,3699
01,023,97,003,AL,Choctaw County Total Migration-Different State,116,246,4070
01,023,98,000,AL,Choctaw County Total Migration-Foreign,-1,-1,-1
01,023,01,023,AL,Choctaw County Non-migrants,4377,10164,199559
01,023,28,075,MS,Lauderdale County,33,71,1495
01,023,01,097,AL,Mobile County,18,43,507
01,023,01,125,AL,Tuscaloosa County,14,32,351
01,023,01,119,AL,Sumter County,13,31,415
01,023,01,129,AL,Washington County,11,22,304
01,023,28,153,MS,Wayne County,10,17,139
01,023,58,000,SS,Other flows - Same State,55,128,2123
01,023,59,000,DS,Other flows - Different State,73,158,2437
01,023,59,001,DS,Other flows - Northeast,-1,-1,-1
01,023,59,003,DS,Other flows - Midwest,-1,-1,-1
01,023,59,005,DS,Other flows - South,73,158,2437
01,023,59,007,DS,Other flows - West,-1,-1,-1
01,023,57,009,FR,Foreign - Other flows,-1,-1,-1
01,025,96,000,AL,Clarke County Total Migration-US and Foreign,372,814,13394
01,025,97,000,AL,Clarke County Total Migration-US,372,814,13394
01,025,97,001,AL,Clarke County Total Migration-Same State,263,579,7910
01,025,97,003,AL,Clarke County Total Migration-Different State,109,235,5485
01,025,98,000,AL,Clarke County Total Migration-Foreign,-1,-1,-1
01,025,01,025,AL,Clarke County Non-migrants,8394,19946,390625
01,025,01,097,AL,Mobile County,52,119,1656
01,025,01,131,AL,Wilcox County,34,86,1068
01,025,01,129,AL,Washington County,31,69,746
01,025,01,091,AL,Marengo County,23,52,575
01,025,01,003,AL,Baldwin County,21,46,637
01,025,01,099,AL,Monroe County,17,42,499
01,025,01,101,AL,Montgomery County,13,28,374
01,025,01,125,AL,Tuscaloosa County,13,20,555
01,025,01,073,AL,Jefferson County,11,25,239
01,025,58,000,SS,Other flows - Same State,48,92,1559
01,025,59,000,DS,Other flows - Different State,109,235,5485
01,025,59,001,DS,Other flows - Northeast,-1,-1,-1
01,025,59,003,DS,Other flows - Midwest,15,32,686
01,025,59,005,DS,Other flows - South,94,203,4799
01,025,59,007,DS,Other flows - West,-1,-1,-1
01,025,57,009,FR,Foreign - Other flows,-1,-1,-1
01,027,96,000,AL,Clay County Total Migration-US and Foreign,257,571,7667
01,027,97,000,AL,Clay County Total Migration-US,257,571,7667
01,027,97,001,AL,Clay County Total Migration-Same State,194,443,5233
01,027,97,003,AL,Clay County Total Migration-Different State,63,128,2434
01,027,01,027,AL,Clay County Non-migrants,4376,10112,168741
01,027,01,121,AL,Talladega County,50,114,1424
01,027,01,015,AL,Calhoun County,34,72,806
01,027,01,111,AL,Randolph County,29,78,767
01,027,01,037,AL,Coosa County,13,32,482
01,027,01,123,AL,Tallapoosa County,12,27,303
01,027,58,000,SS,Other flows - Same State,56,120,1451
01,027,59,000,DS,Other flows - Different State,63,128,2434
01,027,59,001,DS,Other flows - Northeast,-1,-1,-1
01,027,59,003,DS,Other flows - Midwest,11,30,301
01,027,59,005,DS,Other flows - South,52,98,2133
01,027,59,007,DS,Other flows - West,-1,-1,-1
01,029,96,000,AL,Cleburne County Total Migration-US and Foreign,318,800,11403
01,029,97,000,AL,Cleburne County Total Migration-US,318,800,11403
01,029,97,001,AL,Cleburne County Total Migration-Same State,166,422,6602
01,029,97,003,AL,Cleburne County Total Migration-Different State,152,378,4801
01,029,98,000,AL,Cleburne County Total Migration-Foreign,-1,-1,-1
01,029,01,029,AL,Cleburne County Non-migrants,4424,10677,198245
01,029,01,015,AL,Calhoun County,94,233,4627
01,029,13,045,GA,Carroll County,53,147,1809
01,029,13,143,GA,Haralson County,32,83,799
01,029,01,111,AL,Randolph County,22,59,513
01,029,01,121,AL,Talladega County,12,30,394
01,029,01,027,AL,Clay County,11,36,259
01,029,58,000,SS,Other flows - Same State,27,64,809
01,029,59,000,DS,Other flows - Different State,67,148,2193
01,029,59,001,DS,Other flows - Northeast,-1,-1,-1
01,029,59,003,DS,Other flows - Midwest,-1,-1,-1
01,029,59,005,DS,Other flows - South,67,148,2193
01,029,59,007,DS,Other flows - West,-1,-1,-1
01,029,57,009,FR,Foreign - Other flows,-1,-1,-1
01,031,96,000,AL,Coffee County Total Migration-US and Foreign,2112,4609,84698
01,031,97,000,AL,Coffee County Total Migration-US,2034,4406,80079
01,031,97,001,AL,Coffee County Total Migration-Same State,875,2054,34182
01,031,97,003,AL,Coffee County Total Migration-Different State,1159,2352,45896
01,031,98,000,AL,Coffee County Total Migration-Foreign,78,203,4619
01,031,01,031,AL,Coffee County Non-migrants,15456,35475,883414
01,031,01,045,AL,Dale County,301,728,12590
01,031,01,069,AL,Houston County,107,235,3367
01,031,01,039,AL,Covington County,84,208,2703
01,031,01,061,AL,Geneva County,83,196,4536
01,031,01,109,AL,Pike County,83,210,2517
01,031,57,005,FR,Foreign - APO/FPO ZIPs,78,203,4619
01,031,01,041,AL,Crenshaw County,54,131,1948
01,031,48,027,TX,Bell County,39,106,1553
01,031,47,125,TN,Montgomery County,33,100,1202
01,031,13,051,GA,Chatham County,26,56,1401
01,031,12,057,FL,Hillsborough County,24,41,645
01,031,01,101,AL,Montgomery County,22,47,1067
01,031,01,073,AL,Jefferson County,21,46,923
01,031,13,089,GA,DeKalb County,19,21,327
01,031,12,005,FL,Bay County,17,30,743
01,031,12,091,FL,Okaloosa County,17,33,596
01,031,12,105,FL,Polk County,17,29,508
01,031,37,051,NC,Cumberland County,17,44,743
01,031,08,041,CO,El Paso County,16,37,541
01,031,13,215,GA,Muscogee County,15,29,692
01,031,36,071,NY,Orange County,15,15,223
01,031,13,121,GA,Fulton County,14,20,365
01,031,12,031,FL,Duval County,12,21,417
01,031,15,003,HI,Honolulu County,12,22,441
01,031,36,045,NY,Jefferson County,12,34,201
01,031,01,097,AL,Mobile County,11,26,662
01,031,12,033,FL,Escambia County,11,19,542
01,031,53,053,WA,Pierce County,11,23,575
01,031,01,089,AL,Madison County,10,20,647
01,031,48,141,TX,El Paso County,10,25,417
01,031,58,000,SS,Other flows - Same State,99,207,3222
01,031,59,000,DS,Other flows - Different State,822,1647,33762
01,031,59,001,DS,Other flows - Northeast,77,121,3229
01,031,59,003,DS,Other flows - Midwest,142,279,5237
01,031,59,005,DS,Other flows - South,485,1020,20253
01,031,59,007,DS,Other flows - West,118,227,5043
01,031,57,009,FR,Foreign - Other flows,-1,-1,-1
01,033,96,000,AL,Colbert County Total Migration-US and Foreign,1307,2696,41429
01,033,97,000,AL,Colbert County Total Migration-US,1307,2696,41429
01,033,97,001,AL,Colbert County Total Migration-Same State,884,1786,25377
01,033,97,003,AL,Colbert County Total Migration-Different State,423,910,16052
01,033,98,000,AL,Colbert County Total Migration-Foreign,-1,-1,-1
01,033,01,033,AL,Colbert County Non-migrants,18898,42046,924317
01,033,01,077,AL,Lauderdale County,471,947,12895
01,033,01,059,AL,Franklin County,134,293,2886
01,033,01,079,AL,Lawrence County,43,93,2234
01,033,01,103,AL,Morgan County,42,90,1455
01,033,01,089,AL,Madison County,40,72,1460
01,033,01,073,AL,Jefferson County,28,67,1019
01,033,28,141,MS,Tishomingo County,14,32,312
01,033,01,101,AL,Montgomery County,12,23,160
01,033,01,081,AL,Lee County,11,17,223
01,033,01,083,AL,Limestone County,11,21,258
01,033,01,125,AL,Tuscaloosa County,11,19,270
01,033,47,099,TN,Lawrence County,11,19,367
01,033,47,181,TN,Wayne County,11,30,387
01,033,58,000,SS,Other flows - Same State,81,144,2516
01,033,59,000,DS,Other flows - Different State,387,829,14985
01,033,59,001,DS,Other flows - Northeast,22,49,534
01,033,59,003,DS,Other flows - Midwest,70,147,2323
01,033,59,005,DS,Other flows - South,256,564,10494
01,033,59,007,DS,Other flows - West,39,69,1634
01,033,57,009,FR,Foreign - Other flows,-1,-1,-1
01,035,96,000,AL,Conecuh County Total Migration-US and Foreign,255,522,6403
01,035,97,000,AL,Conecuh County Total Migration-US,255,522,6403
01,035,97,001,AL,Conecuh County Total Migration-Same State,186,379,4513
01,035,97,003,AL,Conecuh County Total Migration-Different State,69,143,1890
01,035,98,000,AL,Conecuh County Total Migration-Foreign,-1,-1,-1
01,035,01,035,AL,Conecuh County Non-migrants,4105,9306,156442
01,035,01,053,AL,Escambia County,50,112,1309
01,035,01,099,AL,Monroe County,37,80,941
01,035,01,013,AL,Butler County,18,41,484
01,035,01,039,AL,Covington County,13,25,329
01,035,01,101,AL,Montgomery County,12,15,293
01,035,58,000,SS,Other flows - Same State,56,106,1157
01,035,59,000,DS,Other flows - Different State,69,143,1890
01,035,59,001,DS,Other flows - Northeast,-1,-1,-1
01,035,59,003,DS,Other flows - Midwest,-1,-1,-1
01,035,59,005,DS,Other flows - South,69,143,1890
