y1_statefips,y1_countyfips,y2_statefips,y2_countyfips,y2_state,y2_countyname,n1,n2,agi
1,3,13,121,GA,Fulton County,44,63,2525
1,3,1,125,AL,Tuscaloosa County,43,65,2209
1,3,12,5,FL,Bay County,36,64,2713
1,3,47,37,TN,Davidson County,35,50,1796
1,3,48,201,TX,Harris County,35,69,2082
1,3,1,51,AL,Elmore County,34,73,2609
1,3,1,101,AL,Montgomery County,33,49,3024
1,3,12,31,FL,Duval County,32,52,1921
1,3,1,15,AL,Calhoun County,26,42,772
1,3,4,13,AZ,Maricopa County,26,46,2276
1,3,1,39,AL,Covington County,24,41,1273
1,3,12,91,FL,Okaloosa County,24,44,1568
1,3,1,115,AL,St. Clair County,23,42,1237
1,3,1,43,AL,Cullman County,22,37,951
1,3,12,11,FL,Broward County,22,34,1079
1,3,12,57,FL,Hillsborough County,22,36,2195
1,3,1,103,AL,Morgan County,21,39,931
1,3,1,55,AL,Etowah County,20,40,1005
1,3,1,99,AL,Monroe County,20,37,975
1,3,12,71,FL,Lee County,20,37,1511
1,3,12,95,FL,Orange County,20,31,1225
1,3,13,67,GA,Cobb County,20,37,861
1,3,58,0,SS,Other flows - Same State,346,630,20627
1,3,59,0,DS,Other flows - Different State,2532,4580,158288
1,3,59,1,DS,Other flows - Northeast,156,239,8495
1,3,59,3,DS,Other flows - Midwest,489,843,26431
1,3,59,5,DS,Other flows - South,1559,2934,102849
1,3,59,7,DS,Other flows - West,328,564,20514
1,3,57,9,FR,Foreign - Other flows,-1,-1,-1
1,5,96,0,AL,Barbour County Total Migration-US and Foreign,478,842,18007
1,5,97,0,AL,Barbour County Total Migration-US,478,842,18007
1,5,97,1,AL,Barbour County Total Migration-Same State,309,553,10584
1,5,97,3,AL,Barbour County Total Migration-Different State,169,289,7423
1,5,1,5,AL,Barbour County Non-migrants,7313,14877,353515
1,5,1,69,AL,Houston County,47,87,1148
1,5,1,67,AL,Henry County,46,87,1404
1,5,1,45,AL,Dale County,33,66,1317
1,5,1,81,AL,Lee County,28,48,1536
1,5,1,109,AL,Pike County,23,38,803
1,5,1,101,AL,Montgomery County,22,41,896
1,5,1,113,AL,Russell County,21,48,891
1,5,58,0,SS,Other flows - Same State,89,138,2590
1,5,59,0,DS,Other flows - Different State,169,289,7423
1,5,59,1,DS,Other flows - Northeast,-1,-1,-1
1,5,59,3,DS,Other flows - Midwest,-1,-1,-1
1,5,59,5,DS,Other flows - South,169,289,7423
1,5,59,7,DS,Other flows - West,-1,-1,-1
1,7,96,0,AL,Bibb County Total Migration-US and Foreign,404,779,17244
1,7,97,0,AL,Bibb County Total Migration-US,404,779,17244
1,7,97,1,AL,Bibb County Total Migration-Same State,356,692,14985
1,7,97,3,AL,Bibb County Total Migration-Different State,48,87,2259
1,7,1,7,AL,Bibb County Non-migrants,6329,13703,376835
1,7,1,125,AL,Tuscaloosa County,109,222,5047
1,7,1,73,AL,Jefferson County,75,135,3433
1,7,1,117,AL,Shelby County,58,116,2500
1,7,1,21,AL,Chilton County,30,60,1408
1,7,58,0,SS,Other flows - Same State,84,159,2596
1,7,59,0,DS,Other flows - Different State,48,87,2259
1,7,59,1,DS,Other flows - Northeast,-1,-1,-1
1,7,59,3,DS,Other flows - Midwest,-1,-1,-1
1,7,59,5,DS,Other flows - South,48,87,2259
1,7,59,7,DS,Other flows - West,-1,-1,-1
1,9,96,0,AL,Blount County Total Migration-US and Foreign,1197,2342,54365
1,9,97,0,AL,Blount County Total Migration-US,1197,2342,54365
1,9,97,1,AL,Blount County Total Migration-Same State,983,1952,46050
1,9,97,3,AL,Blount County Total Migration-Different State,214,390,8315
1,9,1,9,AL,Blount County Non-migrants,17963,40584,1099476
1,9,1,73,AL,Jefferson County,351,711,18364
1,9,1,43,AL,Cullman County,163,315,7643
1,9,1,95,AL,Marshall County,95,188,3870
1,9,1,115,AL,St. Clair County,83,176,4993
1,9,1,55,AL,Etowah County,73,163,2180
1,9,1,117,AL,Shelby County,34,59,1697
1,9,1,127,AL,Walker County,31,65,1263
1,9,58,0,SS,Other flows - Same State,153,275,6040
1,9,59,0,DS,Other flows - Different State,214,390,8315
1,9,59,1,DS,Other flows - Northeast,-1,-1,-1
1,9,59,3,DS,Other flows - Midwest,29,45,929
1,9,59,5,DS,Other flows - South,161,304,6476
1,9,59,7,DS,Other flows - West,24,41,910
1,9,57,9,FR,Foreign - Other flows,-1,-1,-1
1,11,96,0,AL,Bullock County Total Migration-US and Foreign,153,284,4897
1,11,97,0,AL,Bullock County Total Migration-US,153,284,4897
1,11,97,1,AL,Bullock County Total Migration-Same State,127,241,4331
1,11,97,3,AL,Bullock County Total Migration-Different State,26,43,566
1,11,1,11,AL,Bullock County Non-migrants,3017,6055,118205
1,11,1,101,AL,Montgomery County,48,82,1544
1,11,1,109,AL,Pike County,25,46,751
1,11,58,0,SS,Other flows - Same State,54,113,2035
1,11,59,0,DS,Other flows - Different State,26,43,566
1,11,59,1,DS,Other flows - Northeast,-1,-1,-1
1,11,59,3,DS,Other flows - Midwest,-1,-1,-1
1,11,59,5,DS,Other flows - South,26,43,566
1,11,59,7,DS,Other flows - West,-1,-1,-1
1,13,96,0,AL,Butler County Total Migration-US and Foreign,328,624,11622
1,13,97,0,AL,Butler County Total Migration-US,328,624,11622
1,13,97,1,AL,Butler County Total Migration-Same State,250,498,9032
1,13,97,3,AL,Butler County Total Migration-Different State,78,126,2590
1,13,1,13,AL,Butler County Non-migrants,6392,13227,308454
1,13,1,101,AL,Montgomery County,62,144,2063
1,13,1,41,AL,Crenshaw County,26,52,850
1,13,1,39,AL,Covington County,23,49,714
1,13,58,0,SS,Other flows - Same State,139,253,5405
1,13,59,0,DS,Other flows - Different State,78,126,2590
1,13,59,1,DS,Other flows - Northeast,-1,-1,-1
1,13,59,3,DS,Other flows - Midwest,-1,-1,-1
1,13,59,5,DS,Other flows - South,78,126,2590
1,13,59,7,DS,Other flows - West,-1,-1,-1
1,13,57,9,FR,Foreign - Other flows,-1,-1,-1
1,15,96,0,AL,Calhoun County Total Migration-US and Foreign,2430,4536,114348
1,15,97,0,AL,Calhoun County Total Migration-US,2430,4536,114348
1,15,97,1,AL,Calhoun County Total Migration-Same State,1557,2962,74323
1,15,97,3,AL,Calhoun County Total Migration-Different State,873,1574,40025
1,15,1,15,AL,Calhoun County Non-migrants,37844,77049,2100831
1,15,1,121,AL,Talladega County,394,830,22032
1,15,1,55,AL,Etowah County,229,467,12506
1,15,1,73,AL,Jefferson County,122,185,5135
1,15,1,115,AL,St. Clair County,118,199,5707
1,15,1,89,AL,Madison County,77,119,5022
1,15,1,29,AL,Cleburne County,67,133,2525
1,15,1,117,AL,Shelby County,58,112,3989
1,15,1,19,AL,Cherokee County,53,114,2134
1,15,1,27,AL,Clay County,47,96,2289
1,15,1,3,AL,Baldwin County,41,86,2261
1,15,1,81,AL,Lee County,35,59,1470
1,15,1,111,AL,Randolph County,32,60,1677
1,15,13,45,GA,Carroll County,24,53,1003
1,15,1,125,AL,Tuscaloosa County,23,48,999
1,15,13,67,GA,Cobb County,23,36,1149
1,15,1,49,AL,DeKalb County,22,42,604
1,15,1,97,AL,Mobile County,21,37,829
1,15,13,121,GA,Fulton County,21,34,682
1,15,13,115,GA,Floyd County,20,38,681
1,15,58,0,SS,Other flows - Same State,218,379,7189
1,15,59,0,DS,Other flows - Different State,785,1413,36510
1,15,59,1,DS,Other flows - Northeast,44,82,1354
1,15,59,3,DS,Other flows - Midwest,92,157,3782
1,15,59,5,DS,Other flows - South,555,1017,27522
1,15,59,7,DS,Other flows - West,94,157,3851
1,15,57,9,FR,Foreign - Other flows,-1,-1,-1
1,17,96,0,AL,Chambers County Total Migration-US and Foreign,729,1405,26308
1,17,97,0,AL,Chambers County Total Migration-US,729,1405,26308
1,17,97,1,AL,Chambers County Total Migration-Same State,422,830,17052
1,17,97,3,AL,Chambers County Total Migration-Different State,307,575,9256
1,17,1,17,AL,Chambers County Non-migrants,10530,21090,510776
1,17,1,81,AL,Lee County,249,496,10581
1,17,13,285,GA,Troup County,107,206,3482
1,17,1,111,AL,Randolph County,45,91,1415
1,17,1,123,AL,Tallapoosa County,20,52,1244
1,17,58,0,SS,Other flows - Same State,108,191,3812
1,17,59,0,DS,Other flows - Different State,200,369,5774
1,17,59,1,DS,Other flows - Northeast,-1,-1,-1
1,17,59,3,DS,Other flows - Midwest,-1,-1,-1
1,17,59,5,DS,Other flows - South,200,369,5774
1,17,59,7,DS,Other flows - West,-1,-1,-1
1,19,96,0,AL,Cherokee County Total Migration-US and Foreign,484,901,20945
1,19,97,0,AL,Cherokee County Total Migration-US,484,901,20945
1,19,97,1,AL,Cherokee County Total Migration-Same State,286,556,12548
1,19,97,3,AL,Cherokee County Total Migration-Different State,198,345,8397
1,19,1,19,AL,Cherokee County Non-migrants,7784,16532,425959
1,19,1,55,AL,Etowah County,80,159,3098
1,19,1,49,AL,DeKalb County,68,152,3264
1,19,1,15,AL,Calhoun County,53,98,1556
1,19,13,115,GA,Floyd County,52,95,1915
1,19,58,0,SS,Other flows - Same State,85,147,4631
1,19,59,0,DS,Other flows - Different State,146,250,6482
1,19,59,1,DS,Other flows - Northeast,-1,-1,-1
1,19,59,3,DS,Other flows - Midwest,-1,-1,-1
1,19,59,5,DS,Other flows - South,146,250,6482
1,19,59,7,DS,Other flows - West,-1,-1,-1
1,21,96,0,AL,Chilton County Total Migration-US and Foreign,791,1556,36020
1,21,97,0,AL,Chilton County Total Migration-US,791,1556,36020
1,21,97,1,AL,Chilton County Total Migration-Same State,649,1287,29980
1,21,97,3,AL,Chilton County Total Migration-Different State,142,269,6040
1,21,1,21,AL,Chilton County Non-migrants,13777,30439,804861
1,21,1,117,AL,Shelby County,227,451,12126
1,21,1,73,AL,Jefferson County,74,122,2573
1,21,1,1,AL,Autauga County,72,174,3368
1,21,1,51,AL,Elmore County,38,72,1589
1,21,1,7,AL,Bibb County,36,86,1248
1,21,1,101,AL,Montgomery County,21,35,865
1,21,58,0,SS,Other flows - Same State,181,347,8212
1,21,59,0,DS,Other flows - Different State,142,269,6040
1,21,59,1,DS,Other flows - Northeast,-1,-1,-1
1,21,59,3,DS,Other flows - Midwest,20,37,728
1,21,59,5,DS,Other flows - South,122,232,5312
1,21,59,7,DS,Other flows - West,-1,-1,-1
1,21,57,9,FR,Foreign - Other flows,-1,-1,-1
1,23,96,0,AL,Choctaw County Total Migration-US and Foreign,187,367,8091
1,23,97,0,AL,Choctaw County Total Migration-US,187,367,8091
1,23,97,1,AL,Choctaw County Total Migration-Same State,104,203,4680
1,23,97,3,AL,Choctaw County Total Migration-Different State,83,164,3411
1,23,1,23,AL,Choctaw County Non-migrants,3964,8263,214219
1,23,1,125,AL,Tuscaloosa County,20,37,816
1,23,58,0,SS,Other flows - Same State,84,166,3864
1,23,59,0,DS,Other flows - Different State,83,164,3411
1,23,59,1,DS,Other flows - Northeast,-1,-1,-1
1,23,59,3,DS,Other flows - Midwest,-1,-1,-1
1,23,59,5,DS,Other flows - South,83,164,3411
1,23,59,7,DS,Other flows - West,-1,-1,-1
1,23,57,9,FR,Foreign - Other flows,-1,-1,-1
1,25,96,0,AL,Clarke County Total Migration-US and Foreign,392,747,17749
1,25,97,0,AL,Clarke County Total Migration-US,392,747,17749
1,25,97,1,AL,Clarke County Total Migration-Same State,293,573,13112
1,25,97,3,AL,Clarke County Total Migration-Different State,99,174,4637
1,25,1,25,AL,Clarke County Non-migrants,7707,16138,435304
1,25,1,97,AL,Mobile County,78,139,2885
1,25,1,91,AL,Marengo County,30,65,1548
1,25,1,129,AL,Washington County,30,66,1375
1,25,1,131,AL,Wilcox County,30,67,1000
1,25,1,3,AL,Baldwin County,29,61,2434
1,25,1,125,AL,Tuscaloosa County,25,47,786
1,25,58,0,SS,Other flows - Same State,71,128,3085
1,25,59,0,DS,Other flows - Different State,99,174,4637
1,25,59,1,DS,Other flows - Northeast,-1,-1,-1
1,25,59,3,DS,Other flows - Midwest,-1,-1,-1
1,25,59,5,DS,Other flows - South,99,174,4637
1,25,59,7,DS,Other flows - West,-1,-1,-1
1,27,96,0,AL,Clay County Total Migration-US and Foreign,254,496,10055
1,27,97,0,AL,Clay County Total Migration-US,254,496,10055
1,27,97,1,AL,Clay County Total Migration-Same State,215,423,8916
1,27,97,3,AL,Clay County Total Migration-Different State,39,73,1139
1,27,1,27,AL,Clay County Non-migrants,4492,9480,264548
1,27,1,121,AL,Talladega County,44,92,1420
1,27,1,15,AL,Calhoun County,35,63,1316
1,27,1,111,AL,Randolph County,32,75,1611
1,27,1,123,AL,Tallapoosa County,27,56,1684
1,27,58,0,SS,Other flows - Same State,77,137,2884
1,27,59,0,DS,Other flows - Different State,39,73,1139
1,27,59,1,DS,Other flows - Northeast,-1,-1,-1
1,27,59,3,DS,Other flows - Midwest,-1,-1,-1
1,27,59,5,DS,Other flows - South,39,73,1139
1,27,59,7,DS,Other flows - West,-1,-1,-1
1,29,96,0,AL,Cleburne County Total Migration-US and Foreign,302,635,11832
1,29,97,0,AL,Cleburne County Total Migration-US,302,635,11832
1,29,97,1,AL,Cleburne County Total Migration-Same State,182,381,7610
1,29,97,3,AL,Cleburne County Total Migration-Different State,120,254,4222
1,29,1,29,AL,Cleburne County Non-migrants,4443,9914,262313
1,29,1,15,AL,Calhoun County,88,180,3552
1,29,13,45,GA,Carroll County,34,71,1377
1,29,1,111,AL,Randolph County,26,65,1261
1,29,13,143,GA,Haralson County,22,48,773
1,29,58,0,SS,Other flows - Same State,68,136,2797
1,29,59,0,DS,Other flows - Different State,64,135,2072
1,29,59,1,DS,Other flows - Northeast,-1,-1,-1
1,29,59,3,DS,Other flows - Midwest,-1,-1,-1
1,29,59,5,DS,Other flows - South,64,135,2072
1,29,59,7,DS,Other flows - West,-1,-1,-1
1,31,96,0,AL,Coffee County Total Migration-US and Foreign,1933,3896,103653
1,31,97,0,AL,Coffee County Total Migration-US,1894,3805,100659
1,31,97,1,AL,Coffee County Total Migration-Same State,837,1691,38783
1,31,97,3,AL,Coffee County Total Migration-Different State,1057,2114,61876
1,31,98,0,AL,Coffee County Total Migration-Foreign,39,91,2994
1,31,1,31,AL,Coffee County Non-migrants,16476,36054,1120323
1,31,1,45,AL,Dale County,291,625,11761
1,31,1,69,AL,Houston County,119,235,5968
1,31,1,61,AL,Geneva County,72,135,3356
1,31,1,39,AL,Covington County,71,149,3107
1,31,1,109,AL,Pike County,56,123,2366
1,31,57,5,FR,Foreign - APO/FPO ZIPs,39,91,2994
1,31,48,141,TX,El Paso County,34,71,1894
1,31,47,125,TN,Montgomery County,32,64,2377
1,31,48,27,TX,Bell County,31,64,1806
1,31,1,101,AL,Montgomery County,28,48,1663
1,31,1,81,AL,Lee County,27,48,1509
1,31,8,41,CO,El Paso County,27,41,1379
1,31,1,89,AL,Madison County,26,56,1369
1,31,12,5,FL,Bay County,25,49,1567
1,31,36,45,NY,Jefferson County,25,51,1816
1,31,15,3,HI,Honolulu County,24,51,1659
1,31,58,0,SS,Other flows - Same State,147,272,7682
1,31,59,0,DS,Other flows - Different State,859,1723,49377
1,31,59,1,DS,Other flows - Northeast,58,98,2628
1,31,59,3,DS,Other flows - Midwest,127,259,6690
1,31,59,5,DS,Other flows - South,526,1047,30522
1,31,59,7,DS,Other flows - West,148,319,9536
1,31,57,9,FR,Foreign - Other flows,-1,-1,-1
1,33,96,0,AL,Colbert County Total Migration-US and Foreign,1229,2314,92971
1,33,97,0,AL,Colbert County Total Migration-US,1229,2314,92971
1,33,97,1,AL,Colbert County Total Migration-Same State,870,1671,68978
1,33,97,3,AL,Colbert County Total Migration-Different State,359,643,23993
1,33,1,33,AL,Colbert County Non-migrants,19066,39437,1197536
1,33,1,77,AL,Lauderdale County,435,852,30664
1,33,1,59,AL,Franklin County,98,195,9532
1,33,1,89,AL,Madison County,53,89,2392
1,33,1,103,AL,Morgan County,45,87,2085
1,33,1,79,AL,Lawrence County,40,87,2330
1,33,1,83,AL,Limestone County,38,66,1923
1,33,1,73,AL,Jefferson County,32,63,2483
1,33,58,0,SS,Other flows - Same State,129,234,6432
1,33,59,0,DS,Other flows - Different State,359,643,23993
1,33,59,1,DS,Other flows - Northeast,-1,-1,-1
1,33,59,3,DS,Other flows - Midwest,51,89,1690
1,33,59,5,DS,Other flows - South,261,471,20318
1,33,59,7,DS,Other flows - West,47,83,1985
1,35,96,0,AL,Conecuh County Total Migration-US and Foreign,236,510,8084
1,35,97,0,AL,Conecuh County Total Migration-US,236,510,8084
1,35,97,1,AL,Conecuh County Total Migration-Same State,183,418,6359
1,35,97,3,AL,Conecuh County Total Migration-Different State,53,92,1726
1,35,1,35,AL,Conecuh County Non-migrants,3619,7378,177379
1,35,1,53,AL,Escambia County,47,113,1592
1,35,1,99,AL,Monroe County,24,68,1357
1,35,1,39,AL,Covington County,23,51,916
1,35,58,0,SS,Other flows - Same State,89,186,2494
1,35,59,0,DS,Other flows - Different State,53,92,1726
1,35,59,1,DS,Other flows - Northeast,-1,-1,-1
1,35,59,3,DS,Other flows - Midwest,-1,-1,-1
1,35,59,5,DS,Other flows - South,53,92,1726
1,35,59,7,DS,Other flows - West,-1,-1,-1
1,37,96,0,AL,Coosa County Total Migration-US and Foreign,245,495,9677
1,37,97,0,AL,Coosa County Total Migration-US,245,495,9677
1,37,97,1,AL,Coosa County Total Migration-Same State,205,421,8314
1,37,97,3,AL,Coosa County Total Migration-Different State,40,74,1363
1,37,1,37,AL,Coosa County Non-migrants,3030,6052,163070
1,37,1,123,AL,Tallapoosa County,68,148,2266
1,37,1,121,AL,Talladega County,58,113,1878
1,37,1,51,AL,Elmore County,20,37,1346
1,37,58,0,SS,Other flows - Same State,59,123,2825
1,37,59,0,DS,Other flows - Different State,40,74,1363
1,37,59,1,DS,Other flows - Northeast,-1,-1,-1
1,37,59,3,DS,Other flows - Midwest,-1,-1,-1
1,37,59,5,DS,Other flows - South,40,74,1363
1,37,59,7,DS,Other flows - West,-1,-1,-1
1,39,96,0,AL,Covington County Total Migration-US and Foreign,618,1151,22902
1,39,97,0,AL,Covington County Total Migration-US,618,1151,22902
1,39,97,1,AL,Covington County Total Migration-Same State,316,613,11155
1,39,97,3,AL,Covington County Total Migration-Different State,302,538,11746
1,39,1,39,AL,Covington County Non-migrants,11664,25011,667991
1,39,1,31,AL,Coffee County,55,130,2177
1,39,12,91,FL,Okaloosa County,43,71,1873
1,39,1,41,AL,Crenshaw County,30,72,1355
1,39,12,131,FL,Walton County,25,48,820
1,39,1,13,AL,Butler County,21,36,459
1,39,1,73,AL,Jefferson County,20,30,818
1,39,58,0,SS,Other flows - Same State,190,345,6346
1,39,59,0,DS,Other flows - Different State,234,419,9054
1,39,59,1,DS,Other flows - Northeast,-1,-1,-1
1,39,59,3,DS,Other flows - Midwest,25,35,817
1,39,59,5,DS,Other flows - South,188,351,7534
1,39,59,7,DS,Other flows - West,21,33,703
1,39,57,9,FR,Foreign - Other flows,-1,-1,-1
1,41,96,0,AL,Crenshaw County Total Migration-US and Foreign,276,585,11186
1,41,97,0,AL,Crenshaw County Total Migration-US,276,585,11186
1,41,97,1,AL,Crenshaw County Total Migration-Same State,224,479,8231
1,41,97,3,AL,Crenshaw County Total Migration-Different State,52,106,2955
1,41,1,41,AL,Crenshaw County Non-migrants,4429,9316,219175
1,41,1,101,AL,Montgomery County,46,94,1695
1,41,1,39,AL,Covington County,34,74,1368
1,41,1,109,AL,Pike County,32,75,900
1,41,1,13,AL,Butler County,30,67,813
1,41,58,0,SS,Other flows - Same State,82,169,3455
1,41,59,0,DS,Other flows - Different State,52,106,2955
1,41,59,1,DS,Other flows - Northeast,-1,-1,-1
1,41,59,3,DS,Other flows - Midwest,-1,-1,-1
1,41,59,5,DS,Other flows - South,52,106,2955
1,41,59,7,DS,Other flows - West,-1,-1,-1
1,43,96,0,AL,Cullman County Total Migration-US and Foreign,1398,2578,62927
1,43,97,0,AL,Cullman County Total Migration-US,1398,2578,62927
1,43,97,1,AL,Cullman County Total Migration-Same State,1015,1859,42702
1,43,97,3,AL,Cullman County Total Migration-Different State,383,719,20225
1,43,1,43,AL,Cullman County Non-migrants,27809,60758,1793335
1,43,1,103,AL,Morgan County,201,394,7384
1,43,1,73,AL,Jefferson County,149,257,7402
1,43,1,95,AL,Marshall County,128,244,4263
1,43,1,9,AL,Blount County,104,220,4394
1,43,1,89,AL,Madison County,69,115,4243
1,43,1,133,AL,Winston County,50,111,2231
1,43,1,127,AL,Walker County,46,81,1782
1,43,1,117,AL,Shelby County,35,54,1624
1,43,1,83,AL,Limestone County,32,58,1842
1,43,1,79,AL,Lawrence County,23,49,1021
1,43,1,3,AL,Baldwin County,22,36,1132
1,43,58,0,SS,Other flows - Same State,156,240,5383
1,43,59,0,DS,Other flows - Different State,383,719,20225
1,43,59,1,DS,Other flows - Northeast,-1,-1,-1
1,43,59,3,DS,Other flows - Midwest,55,113,1779
1,43,59,5,DS,Other flows - South,288,529,16167
1,43,59,7,DS,Other flows - West,40,77,2279
1,43,57,9,FR,Foreign - Other flows,-1,-1,-1
1,45,96,0,AL,Dale County Total Migration-US and Foreign,2124,4670,104426
1,45,97,0,AL,Dale County Total Migration-US,2068,4536,100627
1,45,97,1,AL,Dale County Total Migration-Same State,1040,2139,45333
1,45,97,3,AL,Dale County Total Migration-Different State,1028,2397,55294
1,45,98,0,AL,Dale County Total Migration-Foreign,56,134,3799
1,45,1,45,AL,Dale County Non-migrants,14847,31159,814443
1,45,1,69,AL,Houston County,396,795,16027
1,45,1,31,AL,Coffee County,305,663,14862
1,45,57,5,FR,Foreign - APO/FPO ZIPs,56,134,3799
1,45,1,67,AL,Henry County,48,101,2278
1,45,36,45,NY,Jefferson County,41,108,2350
1,45,1,61,AL,Geneva County,40,77,1195
1,45,8,41,CO,El Paso County,40,103,2103
1,45,48,141,TX,El Paso County,38,100,2295
1,45,1,109,AL,Pike County,36,71,1205
1,45,47,125,TN,Montgomery County,32,85,1700
1,45,1,5,AL,Barbour County,31,66,1543
1,45,48,27,TX,Bell County,31,80,1898
1,45,15,3,HI,Honolulu County,29,91,1687
1,45,12,5,FL,Bay County,24,39,1207
1,45,13,51,GA,Chatham County,24,67,1368
1,45,20,61,KS,Geary County,20,64,1127
1,45,58,0,SS,Other flows - Same State,184,366,8223
1,45,59,0,DS,Other flows - Different State,749,1660,39559
1,45,59,1,DS,Other flows - Northeast,34,66,1679
1,45,59,3,DS,Other flows - Midwest,91,186,4794
1,45,59,5,DS,Other flows - South,474,1068,24891
1,45,59,7,DS,Other flows - West,150,340,8195
1,45,57,9,FR,Foreign - Other flows,-1,-1,-1
1,47,96,0,AL,Dallas County Total Migration-US and Foreign,671,1302,27489
1,47,97,0,AL,Dallas County Total Migration-US,671,1302,27489
1,47,97,1,AL,Dallas County Total Migration-Same State,516,1009,20230
1,47,97,3,AL,Dallas County Total Migration-Different State,155,293,7259
1,47,1,47,AL,Dallas County Non-migrants,11495,23602,502340
1,47,1,101,AL,Montgomery County,144,307,3793
1,47,1,1,AL,Autauga County,64,139,2494
1,47,1,73,AL,Jefferson County,41,63,1691
1,47,1,51,AL,Elmore County,33,57,1266
1,47,1,21,AL,Chilton County,32,75,1644
1,47,1,125,AL,Tuscaloosa County,26,46,892
1,47,1,105,AL,Perry County,22,41,523
1,47,1,3,AL,Baldwin County,21,34,1395
1,47,58,0,SS,Other flows - Same State,133,247,6531
1,47,59,0,DS,Other flows - Different State,155,293,7259
1,47,59,1,DS,Other flows - Northeast,-1,-1,-1
1,47,59,3,DS,Other flows - Midwest,26,48,583
1,47,59,5,DS,Other flows - South,129,245,6676
1,47,59,7,DS,Other flows - West,-1,-1,-1
1,47,57,9,FR,Foreign - Other flows,-1,-1,-1
1,49,96,0,AL,DeKalb County Total Migration-US and Foreign,1233,2448,48913
1,49,97,0,AL,DeKalb County Total Migration-US,1233,2448,48913
1,49,97,1,AL,DeKalb County Total Migration-Same State,825,1689,33077
1,49,97,3,AL,DeKalb County Total Migration-Different State,408,759,15836
1,49,1,49,AL,DeKalb County Non-migrants,21764,48722,1120792
1,49,1,95,AL,Marshall County,218,474,7595
1,49,1,71,AL,Jackson County,201,408,7082
1,49,1,55,AL,Etowah County,92,188,3752
1,49,1,19,AL,Cherokee County,83,170,3432
1,49,1,89,AL,Madison County,38,70,2013
1,49,47,65,TN,Hamilton County,30,63,1209
1,49,1,73,AL,Jefferson County,27,45,1020
1,49,58,0,SS,Other flows - Same State,166,334,8183
1,49,59,0,DS,Other flows - Different State,378,696,14628
1,49,59,1,DS,Other flows - Northeast,-1,-1,-1
1,49,59,3,DS,Other flows - Midwest,45,94,1154
1,49,59,5,DS,Other flows - South,298,532,11940
1,49,59,7,DS,Other flows - West,35,70,1534
1,49,57,9,FR,Foreign - Other flows,-1,-1,-1
1,51,96,0,AL,Elmore County Total Migration-US and Foreign,2186,4289,133687
1,51,97,0,AL,Elmore County Total Migration-US,2186,4289,133687
1,51,97,1,AL,Elmore County Total Migration-Same State,1608,3135,97560
1,51,97,3,AL,Elmore County Total Migration-Different State,578,1154,36127
1,51,1,51,AL,Elmore County Non-migrants,28289,59681,1953681
1,51,1,101,AL,Montgomery County,476,934,24372
1,51,1,1,AL,Autauga County,453,933,22587
1,51,1,123,AL,Tallapoosa County,117,233,5454
1,51,1,81,AL,Lee County,73,137,8604
1,51,1,73,AL,Jefferson County,56,88,2636
1,51,1,117,AL,Shelby County,54,102,6271
1,51,1,3,AL,Baldwin County,41,72,3768
