y1_statefips,y1_countyfips,y2_statefips,y2_countyfips,y2_state,y2_countyname,n1,n2,agi
1,3,1,55,AL,Etowah County,23,45,1192
1,3,47,65,TN,Hamilton County,23,37,1464
1,3,4,13,AZ,Maricopa County,22,37,1456
1,3,47,37,TN,Davidson County,22,27,1065
1,3,47,157,TN,Shelby County,21,37,1921
1,3,12,103,FL,Pinellas County,20,28,1126
1,3,48,121,TX,Denton County,20,30,980
1,3,58,0,SS,Other flows - Same State,343,633,19680
1,3,59,0,DS,Other flows - Different State,2396,4348,164904
1,3,59,1,DS,Other flows - Northeast,146,258,9495
1,3,59,3,DS,Other flows - Midwest,454,815,27705
1,3,59,5,DS,Other flows - South,1480,2738,107171
1,3,59,7,DS,Other flows - West,316,537,20533
1,3,57,9,FR,Foreign - Other flows,-1,-1,-1
1,5,96,0,AL,Barbour County Total Migration-US and Foreign,475,823,19851
1,5,97,0,AL,Barbour County Total Migration-US,475,823,19851
1,5,97,1,AL,Barbour County Total Migration-Same State,313,532,12944
1,5,97,3,AL,Barbour County Total Migration-Different State,162,291,6907
1,5,1,5,AL,Barbour County Non-migrants,7435,15108,390925
1,5,1,45,AL,Dale County,52,101,1485
1,5,1,69,AL,Houston County,46,87,2248
1,5,1,67,AL,Henry County,35,79,2787
1,5,1,81,AL,Lee County,21,33,744
1,5,1,109,AL,Pike County,21,32,614
1,5,13,239,GA,Quitman County,20,40,864
1,5,58,0,SS,Other flows - Same State,138,200,5066
1,5,59,0,DS,Other flows - Different State,142,251,6043
1,5,59,1,DS,Other flows - Northeast,-1,-1,-1
1,5,59,3,DS,Other flows - Midwest,-1,-1,-1
1,5,59,5,DS,Other flows - South,142,251,6043
1,5,59,7,DS,Other flows - West,-1,-1,-1
1,7,96,0,AL,Bibb County Total Migration-US and Foreign,532,995,20976
1,7,97,0,AL,Bibb County Total Migration-US,532,995,20976
1,7,97,1,AL,Bibb County Total Migration-Same State,469,876,19077
1,7,97,3,AL,Bibb County Total Migration-Different State,63,119,1899
1,7,1,7,AL,Bibb County Non-migrants,6426,13922,480825
1,7,1,125,AL,Tuscaloosa County,146,290,5700
1,7,1,73,AL,Jefferson County,93,170,4979
1,7,1,117,AL,Shelby County,63,114,2526
1,7,1,21,AL,Chilton County,50,115,1901
1,7,58,0,SS,Other flows - Same State,117,187,3972
1,7,59,0,DS,Other flows - Different State,63,119,1899
1,7,59,3,DS,Other flows - Midwest,21,50,646
1,7,59,5,DS,Other flows - South,42,69,1253
1,7,59,7,DS,Other flows - West,-1,-1,-1
1,7,57,9,FR,Foreign - Other flows,-1,-1,-1
1,9,96,0,AL,Blount County Total Migration-US and Foreign,1227,2383,58370
1,9,97,0,AL,Blount County Total Migration-US,1227,2383,58370
1,9,97,1,AL,Blount County Total Migration-Same State,993,2003,49232
1,9,97,3,AL,Blount County Total Migration-Different State,234,380,9138
1,9,1,9,AL,Blount County Non-migrants,18699,41879,1205399
1,9,1,73,AL,Jefferson County,337,677,17648
1,9,1,43,AL,Cullman County,150,331,7561
1,9,1,95,AL,Marshall County,113,259,5190
1,9,1,115,AL,St. Clair County,89,195,5511
1,9,1,55,AL,Etowah County,68,133,2648
1,9,1,117,AL,Shelby County,32,53,1638
1,9,1,89,AL,Madison County,28,45,945
1,9,1,127,AL,Walker County,27,47,970
1,9,1,103,AL,Morgan County,21,35,1075
1,9,58,0,SS,Other flows - Same State,128,228,6045
1,9,59,0,DS,Other flows - Different State,234,380,9138
1,9,59,1,DS,Other flows - Northeast,-1,-1,-1
1,9,59,3,DS,Other flows - Midwest,31,52,863
1,9,59,5,DS,Other flows - South,151,254,6513
1,9,59,7,DS,Other flows - West,52,74,1763
1,9,57,9,FR,Foreign - Other flows,-1,-1,-1
1,11,96,0,AL,Bullock County Total Migration-US and Foreign,215,390,8524
1,11,97,0,AL,Bullock County Total Migration-US,215,390,8524
1,11,97,1,AL,Bullock County Total Migration-Same State,173,319,6540
1,11,97,3,AL,Bullock County Total Migration-Different State,42,71,1984
1,11,1,11,AL,Bullock County Non-migrants,3132,6295,127377
1,11,1,101,AL,Montgomery County,50,86,1578
1,11,58,0,SS,Other flows - Same State,123,233,4962
1,11,59,0,DS,Other flows - Different State,42,71,1984
1,11,59,1,DS,Other flows - Northeast,-1,-1,-1
1,11,59,3,DS,Other flows - Midwest,-1,-1,-1
1,11,59,5,DS,Other flows - South,42,71,1984
1,11,59,7,DS,Other flows - West,-1,-1,-1
1,13,96,0,AL,Butler County Total Migration-US and Foreign,348,679,14228
1,13,97,0,AL,Butler County Total Migration-US,348,679,14228
1,13,97,1,AL,Butler County Total Migration-Same State,267,546,10826
1,13,97,3,AL,Butler County Total Migration-Different State,81,133,3402
1,13,1,13,AL,Butler County Non-migrants,6447,13373,329040
1,13,1,101,AL,Montgomery County,58,126,2112
1,13,1,41,AL,Crenshaw County,29,62,929
1,13,58,0,SS,Other flows - Same State,180,358,7784
1,13,59,0,DS,Other flows - Different State,81,133,3402
1,13,59,1,DS,Other flows - Northeast,-1,-1,-1
1,13,59,3,DS,Other flows - Midwest,-1,-1,-1
1,13,59,5,DS,Other flows - South,81,133,3402
1,13,59,7,DS,Other flows - West,-1,-1,-1
1,13,57,9,FR,Foreign - Other flows,-1,-1,-1
1,15,96,0,AL,Calhoun County Total Migration-US and Foreign,2280,4102,105491
1,15,97,0,AL,Calhoun County Total Migration-US,2280,4102,105491
1,15,97,1,AL,Calhoun County Total Migration-Same State,1415,2599,66436
1,15,97,3,AL,Calhoun County Total Migration-Different State,865,1503,39056
1,15,1,15,AL,Calhoun County Non-migrants,38479,78217,2294136
1,15,1,121,AL,Talladega County,378,749,16955
1,15,1,55,AL,Etowah County,213,395,8703
1,15,1,73,AL,Jefferson County,127,202,5533
1,15,1,115,AL,St. Clair County,119,205,7415
1,15,1,29,AL,Cleburne County,75,144,4019
1,15,1,19,AL,Cherokee County,58,115,2571
1,15,1,89,AL,Madison County,48,84,2021
1,15,1,117,AL,Shelby County,45,79,2264
1,15,1,111,AL,Randolph County,33,68,1623
1,15,1,3,AL,Baldwin County,31,53,1434
1,15,1,95,AL,Marshall County,27,50,1163
1,15,13,45,GA,Carroll County,26,54,919
1,15,1,125,AL,Tuscaloosa County,24,33,1635
1,15,1,103,AL,Morgan County,23,49,1078
1,15,1,81,AL,Lee County,22,38,1430
1,15,1,27,AL,Clay County,21,35,618
1,15,1,101,AL,Montgomery County,21,31,865
1,15,58,0,SS,Other flows - Same State,150,269,7110
1,15,59,0,DS,Other flows - Different State,839,1449,38137
1,15,59,1,DS,Other flows - Northeast,37,66,2062
1,15,59,3,DS,Other flows - Midwest,90,161,3443
1,15,59,5,DS,Other flows - South,618,1068,28592
1,15,59,7,DS,Other flows - West,94,154,4040
1,15,57,9,FR,Foreign - Other flows,-1,-1,-1
1,17,96,0,AL,Chambers County Total Migration-US and Foreign,816,1594,35235
1,17,97,0,AL,Chambers County Total Migration-US,816,1594,35235
1,17,97,1,AL,Chambers County Total Migration-Same State,482,942,21020
1,17,97,3,AL,Chambers County Total Migration-Different State,334,652,14215
1,17,1,17,AL,Chambers County Non-migrants,10860,21659,611397
1,17,1,81,AL,Lee County,296,604,14773
1,17,13,285,GA,Troup County,124,287,3900
1,17,1,111,AL,Randolph County,38,80,1153
1,17,1,123,AL,Tallapoosa County,22,32,977
1,17,58,0,SS,Other flows - Same State,126,226,4117
1,17,59,0,DS,Other flows - Different State,210,365,10314
1,17,59,1,DS,Other flows - Northeast,-1,-1,-1
1,17,59,3,DS,Other flows - Midwest,21,34,764
1,17,59,5,DS,Other flows - South,189,331,9550
1,17,59,7,DS,Other flows - West,-1,-1,-1
1,19,96,0,AL,Cherokee County Total Migration-US and Foreign,515,964,22158
1,19,97,0,AL,Cherokee County Total Migration-US,515,964,22158
1,19,97,1,AL,Cherokee County Total Migration-Same State,278,532,12142
1,19,97,3,AL,Cherokee County Total Migration-Different State,237,432,10016
1,19,1,19,AL,Cherokee County Non-migrants,8036,16963,474304
1,19,1,55,AL,Etowah County,75,153,2249
1,19,1,49,AL,DeKalb County,61,123,2634
1,19,1,15,AL,Calhoun County,58,118,2137
1,19,13,115,GA,Floyd County,42,76,1831
1,19,13,55,GA,Chattooga County,26,56,793
1,19,58,0,SS,Other flows - Same State,84,138,5121
1,19,59,0,DS,Other flows - Different State,169,300,7392
1,19,59,1,DS,Other flows - Northeast,-1,-1,-1
1,19,59,3,DS,Other flows - Midwest,21,31,865
1,19,59,5,DS,Other flows - South,148,269,6527
1,19,59,7,DS,Other flows - West,-1,-1,-1
1,19,57,9,FR,Foreign - Other flows,-1,-1,-1
1,21,96,0,AL,Chilton County Total Migration-US and Foreign,724,1367,36238
1,21,97,0,AL,Chilton County Total Migration-US,724,1367,36238
1,21,97,1,AL,Chilton County Total Migration-Same State,545,1021,25726
1,21,97,3,AL,Chilton County Total Migration-Different State,179,346,10512
1,21,1,21,AL,Chilton County Non-migrants,14396,31606,913058
1,21,1,117,AL,Shelby County,188,372,9329
1,21,1,73,AL,Jefferson County,69,112,2799
1,21,1,1,AL,Autauga County,57,114,2482
1,21,1,51,AL,Elmore County,40,71,1956
1,21,1,3,AL,Baldwin County,23,47,2346
1,21,1,7,AL,Bibb County,22,45,879
1,21,1,101,AL,Montgomery County,22,33,879
1,21,58,0,SS,Other flows - Same State,124,227,5057
1,21,59,0,DS,Other flows - Different State,179,346,10512
1,21,59,1,DS,Other flows - Northeast,-1,-1,-1
1,21,59,3,DS,Other flows - Midwest,24,56,1032
1,21,59,5,DS,Other flows - South,130,245,8069
1,21,59,7,DS,Other flows - West,25,45,1411
1,21,57,9,FR,Foreign - Other flows,-1,-1,-1
1,23,96,0,AL,Choctaw County Total Migration-US and Foreign,177,344,7232
1,23,97,0,AL,Choctaw County Total Migration-US,177,344,7232
1,23,97,1,AL,Choctaw County Total Migration-Same State,95,179,3496
1,23,97,3,AL,Choctaw County Total Migration-Different State,82,165,3736
1,23,1,23,AL,Choctaw County Non-migrants,3989,8302,224630
1,23,58,0,SS,Other flows - Same State,95,179,3496
1,23,59,0,DS,Other flows - Different State,82,165,3736
1,23,59,3,DS,Other flows - Midwest,-1,-1,-1
1,23,59,5,DS,Other flows - South,82,165,3736
1,23,59,7,DS,Other flows - West,-1,-1,-1
1,25,96,0,AL,Clarke County Total Migration-US and Foreign,367,679,17049
1,25,97,0,AL,Clarke County Total Migration-US,367,679,17049
1,25,97,1,AL,Clarke County Total Migration-Same State,272,535,12770
1,25,97,3,AL,Clarke County Total Migration-Different State,95,144,4278
1,25,1,25,AL,Clarke County Non-migrants,8003,16636,468400
1,25,1,97,AL,Mobile County,58,113,2896
1,25,1,129,AL,Washington County,31,53,872
1,25,1,91,AL,Marengo County,28,59,465
1,25,1,3,AL,Baldwin County,27,49,2179
1,25,58,0,SS,Other flows - Same State,128,261,6358
1,25,59,0,DS,Other flows - Different State,95,144,4278
1,25,59,1,DS,Other flows - Northeast,-1,-1,-1
1,25,59,3,DS,Other flows - Midwest,-1,-1,-1
1,25,59,5,DS,Other flows - South,95,144,4278
1,25,59,7,DS,Other flows - West,-1,-1,-1
1,27,96,0,AL,Clay County Total Migration-US and Foreign,287,540,11355
1,27,97,0,AL,Clay County Total Migration-US,287,540,11355
1,27,97,1,AL,Clay County Total Migration-Same State,241,457,9463
1,27,97,3,AL,Clay County Total Migration-Different State,46,83,1892
1,27,1,27,AL,Clay County Non-migrants,4596,9646,273816
1,27,1,15,AL,Calhoun County,51,89,1523
1,27,1,121,AL,Talladega County,41,85,1230
1,27,1,111,AL,Randolph County,30,75,1384
1,27,1,123,AL,Tallapoosa County,28,53,1535
1,27,58,0,SS,Other flows - Same State,91,155,3790
1,27,59,0,DS,Other flows - Different State,46,83,1892
1,27,59,1,DS,Other flows - Northeast,-1,-1,-1
1,27,59,3,DS,Other flows - Midwest,-1,-1,-1
1,27,59,5,DS,Other flows - South,46,83,1892
1,27,59,7,DS,Other flows - West,-1,-1,-1
1,29,96,0,AL,Cleburne County Total Migration-US and Foreign,287,573,13056
1,29,97,0,AL,Cleburne County Total Migration-US,287,573,13056
1,29,97,1,AL,Cleburne County Total Migration-Same State,172,349,7381
1,29,97,3,AL,Cleburne County Total Migration-Different State,115,224,5675
1,29,1,29,AL,Cleburne County Non-migrants,4593,10160,289463
1,29,1,15,AL,Calhoun County,81,165,3191
1,29,13,45,GA,Carroll County,39,73,1719
1,29,1,111,AL,Randolph County,28,67,1226
1,29,58,0,SS,Other flows - Same State,63,117,2964
1,29,59,0,DS,Other flows - Different State,76,151,3956
1,29,59,1,DS,Other flows - Northeast,-1,-1,-1
1,29,59,3,DS,Other flows - Midwest,-1,-1,-1
1,29,59,5,DS,Other flows - South,76,151,3956
1,29,59,7,DS,Other flows - West,-1,-1,-1
1,29,57,9,FR,Foreign - Other flows,-1,-1,-1
1,31,96,0,AL,Coffee County Total Migration-US and Foreign,1873,3685,105591
1,31,97,0,AL,Coffee County Total Migration-US,1836,3609,103022
1,31,97,1,AL,Coffee County Total Migration-Same State,833,1643,41138
1,31,97,3,AL,Coffee County Total Migration-Different State,1003,1966,61884
1,31,98,0,AL,Coffee County Total Migration-Foreign,37,76,2569
1,31,1,31,AL,Coffee County Non-migrants,17002,37027,1231315
1,31,1,45,AL,Dale County,280,577,11946
1,31,1,69,AL,Houston County,133,258,7230
1,31,1,61,AL,Geneva County,72,145,2918
1,31,1,109,AL,Pike County,55,114,1967
1,31,1,39,AL,Covington County,54,106,3183
1,31,57,5,FR,Foreign - APO/FPO ZIPs,37,76,2569
1,31,13,51,GA,Chatham County,32,53,2025
1,31,1,89,AL,Madison County,29,61,1880
1,31,48,141,TX,El Paso County,28,64,2071
1,31,1,101,AL,Montgomery County,27,41,1251
1,31,36,45,NY,Jefferson County,27,57,1606
1,31,1,41,AL,Crenshaw County,25,59,1242
1,31,8,41,CO,El Paso County,25,41,1291
1,31,12,5,FL,Bay County,25,43,1835
1,31,48,27,TX,Bell County,23,43,1551
1,31,47,125,TN,Montgomery County,22,50,1294
1,31,12,131,FL,Walton County,21,35,1243
1,31,2,90,AK,Fairbanks North Star Borough,20,44,1391
1,31,58,0,SS,Other flows - Same State,158,282,9520
1,31,59,0,DS,Other flows - Different State,780,1536,47578
1,31,59,1,DS,Other flows - Northeast,53,82,3666
1,31,59,3,DS,Other flows - Midwest,125,257,8365
1,31,59,5,DS,Other flows - South,465,957,27769
1,31,59,7,DS,Other flows - West,137,240,7777
1,31,57,9,FR,Foreign - Other flows,-1,-1,-1
1,33,96,0,AL,Colbert County Total Migration-US and Foreign,1224,2265,60623
1,33,97,0,AL,Colbert County Total Migration-US,1224,2265,60623
1,33,97,1,AL,Colbert County Total Migration-Same State,869,1661,41913
1,33,97,3,AL,Colbert County Total Migration-Different State,355,604,18710
1,33,1,33,AL,Colbert County Non-migrants,19622,40492,1356686
1,33,1,77,AL,Lauderdale County,459,869,18885
1,33,1,59,AL,Franklin County,105,226,4126
1,33,1,89,AL,Madison County,86,147,5334
1,33,1,79,AL,Lawrence County,42,87,1720
1,33,1,83,AL,Limestone County,32,57,2611
1,33,1,103,AL,Morgan County,31,49,1298
1,33,58,0,SS,Other flows - Same State,114,226,7939
1,33,59,0,DS,Other flows - Different State,355,604,18710
1,33,59,1,DS,Other flows - Northeast,-1,-1,-1
1,33,59,3,DS,Other flows - Midwest,50,79,1879
1,33,59,5,DS,Other flows - South,272,481,15105
1,33,59,7,DS,Other flows - West,33,44,1725
1,33,57,9,FR,Foreign - Other flows,-1,-1,-1
1,35,96,0,AL,Conecuh County Total Migration-US and Foreign,237,442,8925
1,35,97,0,AL,Conecuh County Total Migration-US,237,442,8925
1,35,97,1,AL,Conecuh County Total Migration-Same State,179,349,6967
1,35,97,3,AL,Conecuh County Total Migration-Different State,58,93,1958
1,35,1,35,AL,Conecuh County Non-migrants,3679,7455,183915
1,35,1,53,AL,Escambia County,48,97,1593
1,35,1,99,AL,Monroe County,25,56,921
1,35,58,0,SS,Other flows - Same State,106,196,4453
1,35,59,0,DS,Other flows - Different State,58,93,1958
1,35,59,1,DS,Other flows - Northeast,-1,-1,-1
1,35,59,3,DS,Other flows - Midwest,-1,-1,-1
1,35,59,5,DS,Other flows - South,58,93,1958
1,35,59,7,DS,Other flows - West,-1,-1,-1
1,37,96,0,AL,Coosa County Total Migration-US and Foreign,254,467,11034
1,37,97,0,AL,Coosa County Total Migration-US,254,467,11034
1,37,97,1,AL,Coosa County Total Migration-Same State,231,434,10171
1,37,97,3,AL,Coosa County Total Migration-Different State,23,33,863
1,37,1,37,AL,Coosa County Non-migrants,3114,6243,174572
1,37,1,121,AL,Talladega County,76,153,2668
1,37,1,123,AL,Tallapoosa County,63,119,2422
1,37,58,0,SS,Other flows - Same State,92,162,5081
1,37,59,0,DS,Other flows - Different State,23,33,863
1,37,59,1,DS,Other flows - Northeast,-1,-1,-1
1,37,59,3,DS,Other flows - Midwest,-1,-1,-1
1,37,59,5,DS,Other flows - South,23,33,863
1,37,59,7,DS,Other flows - West,-1,-1,-1
1,39,96,0,AL,Covington County Total Migration-US and Foreign,556,1051,22408
1,39,97,0,AL,Covington County Total Migration-US,556,1051,22408
1,39,97,1,AL,Covington County Total Migration-Same State,330,640,12155
1,39,97,3,AL,Covington County Total Migration-Different State,226,411,10254
1,39,1,39,AL,Covington County Non-migrants,12084,25811,745675
1,39,1,31,AL,Coffee County,70,136,2170
1,39,12,91,FL,Okaloosa County,35,60,1359
1,39,1,41,AL,Crenshaw County,32,61,948
1,39,1,61,AL,Geneva County,25,56,733
1,39,12,131,FL,Walton County,22,42,1243
1,39,1,69,AL,Houston County,21,39,592
1,39,58,0,SS,Other flows - Same State,182,348,7711
1,39,59,0,DS,Other flows - Different State,169,309,7652
1,39,59,1,DS,Other flows - Northeast,-1,-1,-1
1,39,59,3,DS,Other flows - Midwest,21,50,837
1,39,59,5,DS,Other flows - South,148,259,6815
1,39,59,7,DS,Other flows - West,-1,-1,-1
1,41,96,0,AL,Crenshaw County Total Migration-US and Foreign,288,539,9987
1,41,97,0,AL,Crenshaw County Total Migration-US,288,539,9987
1,41,97,1,AL,Crenshaw County Total Migration-Same State,238,457,8602
1,41,97,3,AL,Crenshaw County Total Migration-Different State,50,82,1384
1,41,1,41,AL,Crenshaw County Non-migrants,4532,9569,245575
1,41,1,101,AL,Montgomery County,44,82,1494
1,41,1,109,AL,Pike County,44,87,1547
1,41,1,13,AL,Butler County,35,70,1057
1,41,1,39,AL,Covington County,33,70,1087
1,41,58,0,SS,Other flows - Same State,82,148,3418
1,41,59,0,DS,Other flows - Different State,50,82,1384
1,41,59,1,DS,Other flows - Northeast,-1,-1,-1
1,41,59,3,DS,Other flows - Midwest,-1,-1,-1
1,41,59,5,DS,Other flows - South,50,82,1384
1,41,59,7,DS,Other flows - West,-1,-1,-1
1,43,96,0,AL,Cullman County Total Migration-US and Foreign,1404,2622,79771
1,43,97,0,AL,Cullman County Total Migration-US,1404,2622,79771
1,43,97,1,AL,Cullman County Total Migration-Same State,1022,1893,57270
1,43,97,3,AL,Cullman County Total Migration-Different State,382,729,22501
1,43,1,43,AL,Cullman County Non-migrants,28777,62539,2110677
1,43,1,103,AL,Morgan County,205,440,9492
1,43,1,73,AL,Jefferson County,138,198,6186
1,43,1,95,AL,Marshall County,107,211,4280
1,43,1,9,AL,Blount County,105,202,4534
1,43,1,89,AL,Madison County,97,157,7102
1,43,1,133,AL,Winston County,52,99,2965
1,43,1,127,AL,Walker County,43,74,2274
1,43,1,83,AL,Limestone County,40,66,2742
1,43,1,117,AL,Shelby County,39,73,2130
1,43,58,0,SS,Other flows - Same State,196,375,12002
1,43,59,0,DS,Other flows - Different State,382,729,22501
1,43,59,1,DS,Other flows - Northeast,21,37,1116
1,43,59,3,DS,Other flows - Midwest,61,132,3015
1,43,59,5,DS,Other flows - South,257,490,16197
1,43,59,7,DS,Other flows - West,43,70,2173
1,43,57,9,FR,Foreign - Other flows,-1,-1,-1
1,45,96,0,AL,Dale County Total Migration-US and Foreign,2226,4845,120285
1,45,97,0,AL,Dale County Total Migration-US,2170,4714,116696
1,45,97,1,AL,Dale County Total Migration-Same State,1055,2146,49648
1,45,97,3,AL,Dale County Total Migration-Different State,1115,2568,67048
1,45,98,0,AL,Dale County Total Migration-Foreign,56,131,3588
1,45,1,45,AL,Dale County Non-migrants,15248,31823,881310
1,45,1,69,AL,Houston County,387,767,17312
1,45,1,31,AL,Coffee County,317,708,17136
1,45,1,61,AL,Geneva County,58,118,2311
1,45,57,5,FR,Foreign - APO/FPO ZIPs,56,131,3588
1,45,1,67,AL,Henry County,43,92,2791
1,45,15,3,HI,Honolulu County,43,104,3207
1,45,47,125,TN,Montgomery County,41,102,2676
1,45,1,109,AL,Pike County,40,71,1189
1,45,8,41,CO,El Paso County,36,97,2621
1,45,48,27,TX,Bell County,31,91,2300
1,45,48,141,TX,El Paso County,31,87,1918
1,45,36,45,NY,Jefferson County,29,80,2055
1,45,12,5,FL,Bay County,24,45,1061
1,45,1,101,AL,Montgomery County,23,44,1056
1,45,1,5,AL,Barbour County,21,36,672
1,45,37,51,NC,Cumberland County,21,50,1339
1,45,20,61,KS,Geary County,20,63,1345
1,45,58,0,SS,Other flows - Same State,166,310,7181
1,45,59,0,DS,Other flows - Different State,839,1849,48525
1,45,59,1,DS,Other flows - Northeast,51,95,2888
1,45,59,3,DS,Other flows - Midwest,129,308,7603
1,45,59,5,DS,Other flows - South,506,1113,28757
1,45,59,7,DS,Other flows - West,153,333,9278
1,45,57,9,FR,Foreign - Other flows,-1,-1,-1
1,47,96,0,AL,Dallas County Total Migration-US and Foreign,594,1123,25648
1,47,97,0,AL,Dallas County Total Migration-US,594,1123,25648
1,47,97,1,AL,Dallas County Total Migration-Same State,455,885,18617
1,47,97,3,AL,Dallas County Total Migration-Different State,139,238,7031
1,47,1,47,AL,Dallas County Non-migrants,11829,23975,560537
1,47,1,101,AL,Montgomery County,111,239,3845
1,47,1,1,AL,Autauga County,60,124,2285
1,47,1,125,AL,Tuscaloosa County,34,54,1461
1,47,1,51,AL,Elmore County,32,59,1138
1,47,1,73,AL,Jefferson County,31,50,1286
1,47,1,89,AL,Madison County,22,41,559
1,47,58,0,SS,Other flows - Same State,165,318,8043
1,47,59,0,DS,Other flows - Different State,139,238,7031
1,47,59,1,DS,Other flows - Northeast,-1,-1,-1
1,47,59,3,DS,Other flows - Midwest,-1,-1,-1
1,47,59,5,DS,Other flows - South,139,238,7031
1,47,59,7,DS,Other flows - West,-1,-1,-1
1,47,57,9,FR,Foreign - Other flows,-1,-1,-1
1,49,96,0,AL,DeKalb County Total Migration-US and Foreign,1150,2213,46017
1,49,97,0,AL,DeKalb County Total Migration-US,1150,2213,46017
1,49,97,1,AL,DeKalb County Total Migration-Same State,732,1452,27865
1,49,97,3,AL,DeKalb County Total Migration-Different State,418,761,18152
1,49,1,49,AL,DeKalb County Non-migrants,22710,50449,1291306
1,49,1,71,AL,Jackson County,179,351,-33959
1,49,1,95,AL,Marshall County,171,376,6416
1,49,1,55,AL,Etowah County,100,187,4281
1,49,1,19,AL,Cherokee County,62,138,2884
1,49,1,89,AL,Madison County,51,86,2047
1,49,47,65,TN,Hamilton County,46,76,1724
1,49,1,73,AL,Jefferson County,30,50,1145
1,49,13,83,GA,Dade County,27,61,863
1,49,1,15,AL,Calhoun County,23,43,423
1,49,58,0,SS,Other flows - Same State,116,222,5080
1,49,59,0,DS,Other flows - Different State,345,624,15565
1,49,59,1,DS,Other flows - Northeast,-1,-1,-1
1,49,59,3,DS,Other flows - Midwest,30,47,1062
1,49,59,5,DS,Other flows - South,280,506,12621
1,49,59,7,DS,Other flows - West,35,71,1882
1,49,57,9,FR,Foreign - Other flows,-1,-1,-1
1,51,96,0,AL,Elmore County Total Migration-US and Foreign,2363,4381,128179
1,51,97,0,AL,Elmore County Total Migration-US,2363,4381,128179
1,51,97,1,AL,Elmore County Total Migration-Same State,1724,3195,91039
1,51,97,3,AL,Elmore County Total Migration-Different State,639,1186,37140
1,51,1,51,AL,Elmore County Non-migrants,29507,61715,2206275
1,51,1,101,AL,Montgomery County,478,898,22839
1,51,1,1,AL,Autauga County,475,935,23050
1,51,1,123,AL,Tallapoosa County,117,243,7103
1,51,1,81,AL,Lee County,88,164,5912
1,51,1,73,AL,Jefferson County,76,102,4034
1,51,1,3,AL,Baldwin County,49,100,3324
1,51,1,117,AL,Shelby County,49,81,3045
1,51,1,21,AL,Chilton County,40,68,1711
1,51,1,97,AL,Mobile County,39,61,1340
1,51,1,89,AL,Madison County,21,42,1611
1,51,58,0,SS,Other flows - Same State,292,501,17071
1,51,59,0,DS,Other flows - Different State,639,1186,37140
1,51,59,1,DS,Other flows - Northeast,28,50,1139
