y2_statefips,y2_countyfips,y1_statefips,y1_countyfips,y1_state,y1_countyname,n1,n2,agi
1,3,22,71,LA,Orleans Parish,30,41,3607
1,3,12,31,FL,Duval County,28,46,1155
1,3,1,25,AL,Clarke County,27,49,2179
1,3,12,5,FL,Bay County,27,48,2398
1,3,48,121,TX,Denton County,26,54,3294
1,3,1,69,AL,Houston County,25,53,1753
1,3,22,33,LA,East Baton Rouge Parish,25,42,2784
1,3,1,121,AL,Talladega County,24,42,1443
1,3,8,59,CO,Jefferson County,24,40,2330
1,3,48,85,TX,Collin County,24,53,4114
1,3,48,439,TX,Tarrant County,24,46,2225
1,3,1,21,AL,Chilton County,23,47,2346
1,3,1,95,AL,Marshall County,23,47,2449
1,3,47,187,TN,Williamson County,23,45,2336
1,3,48,29,TX,Bexar County,23,48,1920
1,3,1,77,AL,Lauderdale County,22,49,2084
1,3,8,41,CO,El Paso County,22,46,1466
1,3,12,57,FL,Hillsborough County,22,43,1684
1,3,47,149,TN,Rutherford County,22,44,1777
1,3,12,103,FL,Pinellas County,21,51,1166
1,3,13,57,GA,Cherokee County,21,43,2816
1,3,13,223,GA,Paulding County,21,34,1199
1,3,1,83,AL,Limestone County,20,37,1889
1,3,1,127,AL,Walker County,20,38,1840
1,3,13,77,GA,Coweta County,20,38,2036
1,3,47,165,TN,Sumner County,20,42,1651
1,3,58,0,SS,Other flows - Same State,276,519,20685
1,3,59,0,DS,Other flows - Different State,3599,7201,353809
1,3,59,1,DS,Other flows - Northeast,309,596,28993
1,3,59,3,DS,Other flows - Midwest,927,1821,79651
1,3,59,5,DS,Other flows - South,1790,3643,184269
1,3,59,7,DS,Other flows - West,573,1141,60896
1,3,57,9,FR,Foreign - Other flows,-1,-1,-1
1,5,96,0,AL,Barbour County Total Migration-US and Foreign,456,843,21397
1,5,97,0,AL,Barbour County Total Migration-US,456,843,21397
1,5,97,1,AL,Barbour County Total Migration-Same State,241,424,8788
1,5,97,3,AL,Barbour County Total Migration-Different State,215,419,12609
1,5,1,5,AL,Barbour County Non-migrants,7435,15108,390925
1,5,1,67,AL,Henry County,36,77,1050
1,5,1,69,AL,Houston County,30,58,960
1,5,1,45,AL,Dale County,21,36,672
1,5,13,239,GA,Quitman County,21,37,658
1,5,58,0,SS,Other flows - Same State,154,253,6106
1,5,59,0,DS,Other flows - Different State,194,382,11951
1,5,59,1,DS,Other flows - Northeast,-1,-1,-1
1,5,59,3,DS,Other flows - Midwest,24,52,1904
1,5,59,5,DS,Other flows - South,170,330,10047
1,5,59,7,DS,Other flows - West,-1,-1,-1
1,5,57,9,FR,Foreign - Other flows,-1,-1,-1
1,7,96,0,AL,Bibb County Total Migration-US and Foreign,404,763,18658
1,7,97,0,AL,Bibb County Total Migration-US,404,763,18658
1,7,97,1,AL,Bibb County Total Migration-Same State,368,678,17268
1,7,97,3,AL,Bibb County Total Migration-Different State,36,85,1390
1,7,1,7,AL,Bibb County Non-migrants,6426,13922,480825
1,7,1,125,AL,Tuscaloosa County,124,245,6138
1,7,1,73,AL,Jefferson County,86,156,4128
1,7,1,117,AL,Shelby County,60,100,3335
1,7,1,21,AL,Chilton County,22,45,879
1,7,58,0,SS,Other flows - Same State,76,132,2788
1,7,59,0,DS,Other flows - Different State,36,85,1390
1,7,59,1,DS,Other flows - Northeast,-1,-1,-1
1,7,59,3,DS,Other flows - Midwest,-1,-1,-1
1,7,59,5,DS,Other flows - South,36,85,1390
1,7,59,7,DS,Other flows - West,-1,-1,-1
1,7,57,9,FR,Foreign - Other flows,-1,-1,-1
1,9,96,0,AL,Blount County Total Migration-US and Foreign,1380,2748,71387
1,9,97,0,AL,Blount County Total Migration-US,1380,2748,71387
1,9,97,1,AL,Blount County Total Migration-Same State,1104,2193,55435
1,9,97,3,AL,Blount County Total Migration-Different State,276,555,15951
1,9,1,9,AL,Blount County Non-migrants,18699,41879,1205399
1,9,1,73,AL,Jefferson County,501,1034,27744
1,9,1,43,AL,Cullman County,105,202,4534
1,9,1,95,AL,Marshall County,86,190,3629
1,9,1,115,AL,St. Clair County,83,160,4120
1,9,1,55,AL,Etowah County,68,133,2045
1,9,1,117,AL,Shelby County,63,112,3622
1,9,1,127,AL,Walker County,39,76,1913
1,9,1,89,AL,Madison County,29,62,2003
1,9,1,103,AL,Morgan County,20,32,720
1,9,58,0,SS,Other flows - Same State,110,192,5105
1,9,59,0,DS,Other flows - Different State,276,555,15951
1,9,59,1,DS,Other flows - Northeast,-1,-1,-1
1,9,59,3,DS,Other flows - Midwest,36,86,2745
1,9,59,5,DS,Other flows - South,182,348,10082
1,9,59,7,DS,Other flows - West,58,121,3124
1,9,57,9,FR,Foreign - Other flows,-1,-1,-1
1,11,96,0,AL,Bullock County Total Migration-US and Foreign,162,269,4957
1,11,97,0,AL,Bullock County Total Migration-US,162,269,4957
1,11,97,1,AL,Bullock County Total Migration-Same State,114,193,3397
1,11,97,3,AL,Bullock County Total Migration-Different State,48,76,1560
1,11,1,11,AL,Bullock County Non-migrants,3132,6295,127377
1,11,1,101,AL,Montgomery County,25,54,800
1,11,58,0,SS,Other flows - Same State,89,139,2597
1,11,59,0,DS,Other flows - Different State,48,76,1560
1,11,59,1,DS,Other flows - Northeast,-1,-1,-1
1,11,59,3,DS,Other flows - Midwest,-1,-1,-1
1,11,59,5,DS,Other flows - South,48,76,1560
1,11,59,7,DS,Other flows - West,-1,-1,-1
1,13,96,0,AL,Butler County Total Migration-US and Foreign,273,512,10890
1,13,97,0,AL,Butler County Total Migration-US,273,512,10890
1,13,97,1,AL,Butler County Total Migration-Same State,205,389,8352
1,13,97,3,AL,Butler County Total Migration-Different State,68,123,2538
1,13,1,13,AL,Butler County Non-migrants,6447,13373,329040
1,13,1,101,AL,Montgomery County,40,80,1736
1,13,1,41,AL,Crenshaw County,35,70,1057
1,13,58,0,SS,Other flows - Same State,130,239,5559
1,13,59,0,DS,Other flows - Different State,68,123,2538
1,13,59,1,DS,Other flows - Northeast,-1,-1,-1
1,13,59,3,DS,Other flows - Midwest,-1,-1,-1
1,13,59,5,DS,Other flows - South,68,123,2538
1,13,59,7,DS,Other flows - West,-1,-1,-1
1,15,96,0,AL,Calhoun County Total Migration-US and Foreign,2476,4696,121077
1,15,97,0,AL,Calhoun County Total Migration-US,2476,4696,121077
1,15,97,1,AL,Calhoun County Total Migration-Same State,1464,2754,60811
1,15,97,3,AL,Calhoun County Total Migration-Different State,1012,1942,60267
1,15,1,15,AL,Calhoun County Non-migrants,38479,78217,2294136
1,15,1,121,AL,Talladega County,408,828,17543
1,15,1,55,AL,Etowah County,207,402,7758
1,15,1,73,AL,Jefferson County,116,203,5053
1,15,1,115,AL,St. Clair County,109,190,4473
1,15,1,29,AL,Cleburne County,81,165,3191
1,15,1,19,AL,Cherokee County,58,118,2137
1,15,1,27,AL,Clay County,51,89,1523
1,15,1,117,AL,Shelby County,48,80,2824
1,15,1,111,AL,Randolph County,46,80,2214
1,15,1,89,AL,Madison County,41,66,2920
1,15,13,223,GA,Paulding County,35,79,1651
1,15,1,95,AL,Marshall County,30,58,1366
1,15,13,45,GA,Carroll County,28,77,1138
1,15,1,49,AL,DeKalb County,23,43,423
1,15,1,81,AL,Lee County,22,39,1273
1,15,13,67,GA,Cobb County,20,29,928
1,15,13,115,GA,Floyd County,20,46,761
1,15,58,0,SS,Other flows - Same State,224,393,8112
1,15,59,0,DS,Other flows - Different State,909,1711,55789
1,15,59,1,DS,Other flows - Northeast,65,112,3376
1,15,59,3,DS,Other flows - Midwest,111,203,5542
1,15,59,5,DS,Other flows - South,634,1206,40194
1,15,59,7,DS,Other flows - West,99,190,6676
1,15,57,9,FR,Foreign - Other flows,-1,-1,-1
1,17,96,0,AL,Chambers County Total Migration-US and Foreign,743,1390,52348
1,17,97,0,AL,Chambers County Total Migration-US,743,1390,52348
1,17,97,1,AL,Chambers County Total Migration-Same State,392,736,36391
1,17,97,3,AL,Chambers County Total Migration-Different State,351,654,15956
1,17,1,17,AL,Chambers County Non-migrants,10860,21659,611397
1,17,1,81,AL,Lee County,234,450,11359
1,17,13,285,GA,Troup County,141,290,5734
1,17,1,111,AL,Randolph County,36,74,1119
1,17,58,0,SS,Other flows - Same State,122,216,7961
1,17,59,0,DS,Other flows - Different State,210,364,10223
1,17,59,1,DS,Other flows - Northeast,-1,-1,-1
1,17,59,3,DS,Other flows - Midwest,-1,-1,-1
1,17,59,5,DS,Other flows - South,188,322,8892
1,17,59,7,DS,Other flows - West,22,42,1331
1,17,57,9,FR,Foreign - Other flows,-1,-1,-1
1,19,96,0,AL,Cherokee County Total Migration-US and Foreign,695,1319,40851
1,19,97,0,AL,Cherokee County Total Migration-US,695,1319,40851
1,19,97,1,AL,Cherokee County Total Migration-Same State,255,492,12049
1,19,97,3,AL,Cherokee County Total Migration-Different State,440,827,28802
1,19,1,19,AL,Cherokee County Non-migrants,8036,16963,474304
1,19,13,115,GA,Floyd County,89,160,5713
1,19,1,55,AL,Etowah County,71,130,3065
1,19,1,49,AL,DeKalb County,62,138,2884
1,19,1,15,AL,Calhoun County,58,115,2571
1,19,13,55,GA,Chattooga County,26,62,964
1,19,13,223,GA,Paulding County,26,70,1919
1,19,13,233,GA,Polk County,22,46,1474
1,19,58,0,SS,Other flows - Same State,64,109,3530
1,19,59,0,DS,Other flows - Different State,277,491,17086
1,19,59,1,DS,Other flows - Northeast,-1,-1,-1
1,19,59,3,DS,Other flows - Midwest,20,29,1456
1,19,59,5,DS,Other flows - South,231,407,13650
1,19,59,7,DS,Other flows - West,26,55,1980
1,19,57,9,FR,Foreign - Other flows,-1,-1,-1
1,21,96,0,AL,Chilton County Total Migration-US and Foreign,1012,2066,47819
1,21,97,0,AL,Chilton County Total Migration-US,1012,2066,47819
1,21,97,1,AL,Chilton County Total Migration-Same State,787,1612,36599
1,21,97,3,AL,Chilton County Total Migration-Different State,225,454,11220
1,21,1,21,AL,Chilton County Non-migrants,14396,31606,913058
1,21,1,117,AL,Shelby County,341,713,16581
1,21,1,73,AL,Jefferson County,87,160,4019
1,21,1,1,AL,Autauga County,78,183,3232
1,21,1,7,AL,Bibb County,50,115,1901
1,21,1,51,AL,Elmore County,40,68,1711
1,21,1,101,AL,Montgomery County,25,47,1242
1,21,1,125,AL,Tuscaloosa County,24,41,1056
1,21,58,0,SS,Other flows - Same State,142,285,6858
1,21,59,0,DS,Other flows - Different State,225,454,11220
1,21,59,1,DS,Other flows - Northeast,-1,-1,-1
1,21,59,3,DS,Other flows - Midwest,33,74,1824
1,21,59,5,DS,Other flows - South,156,309,7277
1,21,59,7,DS,Other flows - West,36,71,2119
1,21,57,9,FR,Foreign - Other flows,-1,-1,-1
1,23,96,0,AL,Choctaw County Total Migration-US and Foreign,175,337,7389
1,23,97,0,AL,Choctaw County Total Migration-US,175,337,7389
1,23,97,1,AL,Choctaw County Total Migration-Same State,99,170,3874
1,23,97,3,AL,Choctaw County Total Migration-Different State,76,167,3514
1,23,1,23,AL,Choctaw County Non-migrants,3989,8302,224630
1,23,58,0,SS,Other flows - Same State,99,170,3874
1,23,59,0,DS,Other flows - Different State,76,167,3514
1,23,59,1,DS,Other flows - Northeast,-1,-1,-1
1,23,59,3,DS,Other flows - Midwest,-1,-1,-1
1,23,59,5,DS,Other flows - South,76,167,3514
1,23,59,7,DS,Other flows - West,-1,-1,-1
1,23,57,9,FR,Foreign - Other flows,-1,-1,-1
1,25,96,0,AL,Clarke County Total Migration-US and Foreign,302,585,14425
1,25,97,0,AL,Clarke County Total Migration-US,302,585,14425
1,25,97,1,AL,Clarke County Total Migration-Same State,230,440,10628
1,25,97,3,AL,Clarke County Total Migration-Different State,72,145,3798
1,25,1,25,AL,Clarke County Non-migrants,8003,16636,468400
1,25,1,97,AL,Mobile County,41,71,1370
1,25,1,129,AL,Washington County,31,61,1606
1,25,1,131,AL,Wilcox County,31,65,995
1,25,1,91,AL,Marengo County,27,53,1264
1,25,58,0,SS,Other flows - Same State,100,192,4087
1,25,59,0,DS,Other flows - Different State,72,145,3798
1,25,59,1,DS,Other flows - Northeast,-1,-1,-1
1,25,59,3,DS,Other flows - Midwest,-1,-1,-1
1,25,59,5,DS,Other flows - South,72,145,3798
1,25,59,7,DS,Other flows - West,-1,-1,-1
1,27,96,0,AL,Clay County Total Migration-US and Foreign,274,539,13011
1,27,97,0,AL,Clay County Total Migration-US,274,539,13011
1,27,97,1,AL,Clay County Total Migration-Same State,198,393,8382
1,27,97,3,AL,Clay County Total Migration-Different State,76,146,4629
1,27,1,27,AL,Clay County Non-migrants,4596,9646,273816
1,27,1,121,AL,Talladega County,51,106,2057
1,27,1,111,AL,Randolph County,30,69,1377
1,27,1,123,AL,Tallapoosa County,26,46,716
1,27,1,15,AL,Calhoun County,21,35,618
1,27,58,0,SS,Other flows - Same State,70,137,3615
1,27,59,0,DS,Other flows - Different State,76,146,4629
1,27,59,1,DS,Other flows - Northeast,-1,-1,-1
1,27,59,3,DS,Other flows - Midwest,-1,-1,-1
1,27,59,5,DS,Other flows - South,76,146,4629
1,27,59,7,DS,Other flows - West,-1,-1,-1
1,27,57,9,FR,Foreign - Other flows,-1,-1,-1
1,29,96,0,AL,Cleburne County Total Migration-US and Foreign,406,860,21494
1,29,97,0,AL,Cleburne County Total Migration-US,406,860,21494
1,29,97,1,AL,Cleburne County Total Migration-Same State,162,316,8280
1,29,97,3,AL,Cleburne County Total Migration-Different State,244,544,13214
1,29,1,29,AL,Cleburne County Non-migrants,4593,10160,289463
1,29,13,45,GA,Carroll County,87,193,4139
1,29,1,15,AL,Calhoun County,75,144,4019
1,29,13,143,GA,Haralson County,40,95,1787
1,29,1,111,AL,Randolph County,24,47,1057
1,29,58,0,SS,Other flows - Same State,63,125,3203
1,29,59,0,DS,Other flows - Different State,117,256,7288
1,29,59,1,DS,Other flows - Northeast,-1,-1,-1
1,29,59,3,DS,Other flows - Midwest,-1,-1,-1
1,29,59,5,DS,Other flows - South,96,210,5960
1,29,59,7,DS,Other flows - West,21,46,1329
1,31,96,0,AL,Coffee County Total Migration-US and Foreign,2140,4365,119187
1,31,97,0,AL,Coffee County Total Migration-US,2105,4286,116841
1,31,97,1,AL,Coffee County Total Migration-Same State,841,1723,41990
1,31,97,3,AL,Coffee County Total Migration-Different State,1264,2563,74852
1,31,98,0,AL,Coffee County Total Migration-Foreign,35,79,2345
1,31,1,31,AL,Coffee County Non-migrants,17002,37027,1231315
1,31,1,45,AL,Dale County,317,708,17136
1,31,1,69,AL,Houston County,105,210,4205
1,31,1,61,AL,Geneva County,81,163,3526
1,31,1,39,AL,Covington County,70,136,2170
1,31,1,109,AL,Pike County,69,131,3233
1,31,8,41,CO,El Paso County,35,91,2469
1,31,57,5,FR,Foreign - APO/FPO ZIPs,35,79,2345
1,31,47,125,TN,Montgomery County,28,66,1590
1,31,48,141,TX,El Paso County,25,70,2260
1,31,12,5,FL,Bay County,22,42,968
1,31,12,91,FL,Okaloosa County,22,50,1373
1,31,58,0,SS,Other flows - Same State,199,375,11720
1,31,59,0,DS,Other flows - Different State,1132,2244,66193
1,31,59,1,DS,Other flows - Northeast,111,210,6369
1,31,59,3,DS,Other flows - Midwest,135,269,8425
1,31,59,5,DS,Other flows - South,668,1320,38753
1,31,59,7,DS,Other flows - West,218,445,12645
1,31,57,9,FR,Foreign - Other flows,-1,-1,-1
1,33,96,0,AL,Colbert County Total Migration-US and Foreign,1451,2728,119884
1,33,97,0,AL,Colbert County Total Migration-US,1451,2728,119884
1,33,97,1,AL,Colbert County Total Migration-Same State,948,1757,85035
1,33,97,3,AL,Colbert County Total Migration-Different State,503,971,34849
1,33,1,33,AL,Colbert County Non-migrants,19622,40492,1356686
1,33,1,77,AL,Lauderdale County,508,934,20821
1,33,1,59,AL,Franklin County,167,325,7810
1,33,1,79,AL,Lawrence County,50,109,2069
1,33,1,89,AL,Madison County,49,89,4526
1,33,1,103,AL,Morgan County,34,49,2013
1,33,1,83,AL,Limestone County,22,39,961
1,33,58,0,SS,Other flows - Same State,118,214,8348
1,33,59,0,DS,Other flows - Different State,503,971,34849
1,33,59,1,DS,Other flows - Northeast,-1,-1,-1
1,33,59,3,DS,Other flows - Midwest,69,129,3305
1,33,59,5,DS,Other flows - South,345,648,23273
1,33,59,7,DS,Other flows - West,89,194,8271
1,33,57,9,FR,Foreign - Other flows,-1,-1,-1
1,35,96,0,AL,Conecuh County Total Migration-US and Foreign,239,478,9774
1,35,97,0,AL,Conecuh County Total Migration-US,239,478,9774
1,35,97,1,AL,Conecuh County Total Migration-Same State,162,332,6223
1,35,97,3,AL,Conecuh County Total Migration-Different State,77,146,3550
1,35,1,35,AL,Conecuh County Non-migrants,3679,7455,183915
1,35,1,53,AL,Escambia County,35,71,1742
1,35,1,99,AL,Monroe County,34,72,1223
1,35,58,0,SS,Other flows - Same State,93,189,3259
1,35,59,0,DS,Other flows - Different State,77,146,3550
1,35,59,1,DS,Other flows - Northeast,-1,-1,-1
1,35,59,3,DS,Other flows - Midwest,-1,-1,-1
1,35,59,5,DS,Other flows - South,77,146,3550
1,35,59,7,DS,Other flows - West,-1,-1,-1
1,37,96,0,AL,Coosa County Total Migration-US and Foreign,255,513,10955
1,37,97,0,AL,Coosa County Total Migration-US,255,513,10955
1,37,97,1,AL,Coosa County Total Migration-Same State,211,427,9149
1,37,97,3,AL,Coosa County Total Migration-Different State,44,86,1805
1,37,1,37,AL,Coosa County Non-migrants,3114,6243,174572
1,37,1,123,AL,Tallapoosa County,65,141,2123
1,37,1,121,AL,Talladega County,64,118,2757
1,37,58,0,SS,Other flows - Same State,82,168,4269
1,37,59,0,DS,Other flows - Different State,44,86,1805
1,37,59,1,DS,Other flows - Northeast,-1,-1,-1
1,37,59,3,DS,Other flows - Midwest,-1,-1,-1
1,37,59,5,DS,Other flows - South,44,86,1805
1,37,59,7,DS,Other flows - West,-1,-1,-1
1,37,57,9,FR,Foreign - Other flows,-1,-1,-1
1,39,96,0,AL,Covington County Total Migration-US and Foreign,731,1480,35912
1,39,97,0,AL,Covington County Total Migration-US,731,1480,35912
1,39,97,1,AL,Covington County Total Migration-Same State,305,605,13350
1,39,97,3,AL,Covington County Total Migration-Different State,426,875,22562
1,39,1,39,AL,Covington County Non-migrants,12084,25811,745675
1,39,12,91,FL,Okaloosa County,65,138,3107
1,39,1,31,AL,Coffee County,54,106,3183
1,39,12,131,FL,Walton County,37,93,1628
1,39,1,41,AL,Crenshaw County,33,70,1087
1,39,12,33,FL,Escambia County,31,56,1368
1,39,12,113,FL,Santa Rosa County,25,54,1258
1,39,1,61,AL,Geneva County,21,47,595
1,39,1,69,AL,Houston County,20,41,714
1,39,58,0,SS,Other flows - Same State,177,341,7771
1,39,59,0,DS,Other flows - Different State,268,534,15201
1,39,59,1,DS,Other flows - Northeast,-1,-1,-1
1,39,59,3,DS,Other flows - Midwest,56,125,2702
1,39,59,5,DS,Other flows - South,157,298,9176
1,39,59,7,DS,Other flows - West,55,111,3322
1,39,57,9,FR,Foreign - Other flows,-1,-1,-1
1,41,96,0,AL,Crenshaw County Total Migration-US and Foreign,304,604,23722
1,41,97,0,AL,Crenshaw County Total Migration-US,304,604,23722
1,41,97,1,AL,Crenshaw County Total Migration-Same State,240,481,21371
1,41,97,3,AL,Crenshaw County Total Migration-Different State,64,123,2351
1,41,1,41,AL,Crenshaw County Non-migrants,4532,9569,245575
1,41,1,109,AL,Pike County,53,102,1863
1,41,1,101,AL,Montgomery County,46,91,5842
1,41,1,39,AL,Covington County,32,61,948
1,41,1,13,AL,Butler County,29,62,929
1,41,1,31,AL,Coffee County,25,59,1242
1,41,58,0,SS,Other flows - Same State,55,108,2008
1,41,59,0,DS,Other flows - Different State,64,123,2351
1,41,59,1,DS,Other flows - Northeast,-1,-1,-1
1,41,59,3,DS,Other flows - Midwest,-1,-1,-1
1,41,59,5,DS,Other flows - South,64,123,2351
1,41,59,7,DS,Other flows - West,-1,-1,-1
1,43,96,0,AL,Cullman County Total Migration-US and Foreign,1919,3887,125090
1,43,97,0,AL,Cullman County Total Migration-US,1919,3887,125090
1,43,97,1,AL,Cullman County Total Migration-Same State,1304,2616,81960
1,43,97,3,AL,Cullman County Total Migration-Different State,615,1271,43130
1,43,1,43,AL,Cullman County Non-migrants,28777,62539,2110677
1,43,1,73,AL,Jefferson County,229,443,19343
1,43,1,103,AL,Morgan County,216,442,10414
1,43,1,9,AL,Blount County,150,331,7561
1,43,1,95,AL,Marshall County,131,282,4908
1,43,1,89,AL,Madison County,117,226,12437
1,43,1,127,AL,Walker County,63,117,3264
1,43,1,133,AL,Winston County,62,126,2816
1,43,1,117,AL,Shelby County,53,103,3476
1,43,1,83,AL,Limestone County,32,65,2373
1,43,1,3,AL,Baldwin County,28,53,2117
1,43,1,115,AL,St. Clair County,20,39,1440
1,43,1,125,AL,Tuscaloosa County,20,37,633
1,43,58,0,SS,Other flows - Same State,183,352,11177
1,43,59,0,DS,Other flows - Different State,615,1271,43130
1,43,59,1,DS,Other flows - Northeast,24,50,1486
1,43,59,3,DS,Other flows - Midwest,99,217,8164
1,43,59,5,DS,Other flows - South,370,720,23709
1,43,59,7,DS,Other flows - West,122,284,9771
1,43,57,9,FR,Foreign - Other flows,-1,-1,-1
1,45,96,0,AL,Dale County Total Migration-US and Foreign,2251,4897,114596
1,45,97,0,AL,Dale County Total Migration-US,2204,4792,112380
1,45,97,1,AL,Dale County Total Migration-Same State,967,1970,41669
1,45,97,3,AL,Dale County Total Migration-Different State,1237,2822,70712
1,45,98,0,AL,Dale County Total Migration-Foreign,47,105,2216
1,45,1,45,AL,Dale County Non-migrants,15248,31823,881310
1,45,1,69,AL,Houston County,387,823,17354
1,45,1,31,AL,Coffee County,280,577,11946
1,45,1,67,AL,Henry County,53,111,2131
1,45,1,5,AL,Barbour County,52,101,1485
1,45,57,5,FR,Foreign - APO/FPO ZIPs,47,105,2216
1,45,47,125,TN,Montgomery County,40,107,2271
1,45,1,61,AL,Geneva County,38,77,1960
1,45,15,3,HI,Honolulu County,33,98,1932
1,45,1,109,AL,Pike County,30,48,881
1,45,48,27,TX,Bell County,28,96,1718
1,45,48,141,TX,El Paso County,27,63,1740
1,45,8,41,CO,El Paso County,26,69,1473
1,45,37,51,NC,Cumberland County,26,58,1706
1,45,53,53,WA,Pierce County,21,45,1673
1,45,12,5,FL,Bay County,20,35,1103
1,45,12,91,FL,Okaloosa County,20,39,1212
1,45,58,0,SS,Other flows - Same State,127,233,5912
1,45,59,0,DS,Other flows - Different State,996,2212,55884
1,45,59,1,DS,Other flows - Northeast,112,236,5929
1,45,59,3,DS,Other flows - Midwest,157,356,9407
1,45,59,5,DS,Other flows - South,539,1206,29158
1,45,59,7,DS,Other flows - West,188,414,11390
1,45,57,9,FR,Foreign - Other flows,-1,-1,-1
1,47,96,0,AL,Dallas County Total Migration-US and Foreign,449,859,15778
1,47,97,0,AL,Dallas County Total Migration-US,449,859,15778
1,47,97,1,AL,Dallas County Total Migration-Same State,312,611,10531
1,47,97,3,AL,Dallas County Total Migration-Different State,137,248,5247
1,47,1,47,AL,Dallas County Non-migrants,11829,23975,560537
1,47,1,101,AL,Montgomery County,71,153,1800
1,47,1,1,AL,Autauga County,42,85,1348
1,47,1,73,AL,Jefferson County,35,59,1359
1,47,58,0,SS,Other flows - Same State,164,314,6024
1,47,59,0,DS,Other flows - Different State,137,248,5247
1,47,59,1,DS,Other flows - Northeast,-1,-1,-1
1,47,59,3,DS,Other flows - Midwest,21,44,503
1,47,59,5,DS,Other flows - South,116,204,4744
1,47,59,7,DS,Other flows - West,-1,-1,-1
1,47,57,9,FR,Foreign - Other flows,-1,-1,-1
1,49,96,0,AL,DeKalb County Total Migration-US and Foreign,1385,2866,70119
1,49,97,0,AL,DeKalb County Total Migration-US,1385,2866,70119
1,49,97,1,AL,DeKalb County Total Migration-Same State,726,1526,32413
1,49,97,3,AL,DeKalb County Total Migration-Different State,659,1340,37706
1,49,1,49,AL,DeKalb County Non-migrants,22710,50449,1291306
1,49,1,71,AL,Jackson County,193,412,6825
1,49,1,95,AL,Marshall County,189,406,7393
1,49,1,55,AL,Etowah County,84,182,4029
1,49,1,19,AL,Cherokee County,61,123,2634
1,49,47,65,TN,Hamilton County,51,95,2687
1,49,1,89,AL,Madison County,37,72,2517
1,49,13,83,GA,Dade County,22,42,1233
1,49,1,73,AL,Jefferson County,20,37,1115
1,49,58,0,SS,Other flows - Same State,142,294,7901
